category, x_var, y_var, weight
2, 0.56, 86.0, 1
2, 0.56, 89.0, 1
2, 0.56, 91.0, 1
2, 0.56, 95.0, 1
2, 0.56, 97.0, 2
2, 0.56, 99.0, 1
2, 0.56, 100.0, 1
2, 0.56, 103.0, 1
2, 0.56, 108.0, 1
2, 0.56, 114.0, 1
2, 0.56, 2.0, 253
2, 0.56, 3.0, 334
2, 0.56, 4.0, 339
2, 0.56, 5.0, 188
2, 0.56, 6.0, 426
2, 0.56, 7.0, 231
2, 0.56, 499.0, 1
2, 0.56, 665.0, 1
2, 0.56, 668.0, 1
2, 0.56, 670.0, 1
2, 0.56, 677.0, 1
2, 0.56, 678.0, 2
2, 0.56, 680.0, 1
2, 0.56, 681.0, 1
2, 0.56, 675.0, 1
2, 0.56, 119.0, 1
2, 0.56, 122.0, 1
2, 0.56, 123.0, 1
2, 0.56, 125.0, 1
2, 0.56, 124.0, 2
2, 0.56, 126.0, 2
2, 0.56, 129.0, 20
2, 0.56, 130.0, 36
2, 0.56, 128.0, 2
2, 0.56, 132.0, 1
2, 0.56, 134.0, 1
2, 0.56, 135.0, 2
2, 0.56, 131.0, 1
2, 0.56, 137.0, 1
2, 0.56, 138.0, 2
2, 0.56, 140.0, 1
2, 0.56, 141.0, 2
2, 0.56, 142.0, 1
2, 0.56, 139.0, 2
2, 0.56, 145.0, 2
2, 0.56, 144.0, 2
2, 0.56, 149.0, 1
2, 0.56, 154.0, 2
2, 0.56, 152.0, 1
2, 0.56, 156.0, 1
2, 0.56, 157.0, 1
2, 0.56, 158.0, 1
2, 0.56, 159.0, 2
2, 0.56, 160.0, 1
2, 0.56, 164.0, 1
2, 0.56, 166.0, 1
2, 0.56, 169.0, 1
2, 0.56, 170.0, 2
2, 0.56, 172.0, 1
2, 0.56, 173.0, 2
2, 0.56, 174.0, 2
2, 0.56, 171.0, 4
2, 0.56, 177.0, 3
2, 0.56, 178.0, 3
2, 0.56, 176.0, 1
2, 0.56, 180.0, 9
2, 0.56, 181.0, 15
2, 0.56, 182.0, 64
2, 0.56, 179.0, 4
2, 0.56, 188.0, 1
2, 0.56, 193.0, 1
2, 0.56, 253.0, 1
2, 0.56, 251.0, 1
2, 0.56, 360.0, 1
2, 0.56, 365.0, 1
2, 0.56, 381.0, 1
2, 0.56, 393.0, 1
2, 0.56, 396.0, 3
2, 0.56, 397.0, 1
2, 0.56, 398.0, 3
2, 0.56, 399.0, 3
2, 0.56, 402.0, 4
2, 0.56, 403.0, 4
2, 0.56, 404.0, 4
2, 0.56, 405.0, 12
2, 0.56, 400.0, 3
2, 0.56, 401.0, 2
2, 0.56, 406.0, 38
2, 0.56, 0.0, 557
2, 0.57, 1.0, 206
2, 0.57, 8.0, 833
2, 0.57, 9.0, 103
2, 0.57, 10.0, 27
2, 0.57, 11.0, 50
2, 0.57, 12.0, 71
2, 0.57, 13.0, 17
2, 0.57, 14.0, 64
2, 0.57, 15.0, 13
2, 0.57, 16.0, 19
2, 0.57, 17.0, 74
2, 0.57, 18.0, 17
2, 0.57, 19.0, 15
2, 0.57, 20.0, 12
2, 0.57, 21.0, 12
2, 0.57, 22.0, 7
2, 0.57, 23.0, 15
2, 0.57, 24.0, 19
2, 0.57, 25.0, 10
2, 0.57, 26.0, 23
2, 0.57, 27.0, 22
2, 0.57, 28.0, 20
2, 0.57, 29.0, 25
2, 0.57, 30.0, 43
2, 0.57, 31.0, 84
2, 0.57, 32.0, 355
2, 0.57, 33.0, 2
2, 0.57, 34.0, 7
2, 0.57, 35.0, 4
2, 0.57, 36.0, 7
2, 0.57, 37.0, 18
2, 0.57, 38.0, 4
2, 0.57, 39.0, 4
2, 0.57, 40.0, 3
2, 0.57, 41.0, 2
2, 0.57, 42.0, 6
2, 0.57, 43.0, 4
2, 0.57, 44.0, 10
2, 0.57, 45.0, 21
2, 0.57, 46.0, 9
2, 0.57, 47.0, 3
2, 0.57, 48.0, 8
2, 0.57, 49.0, 18
2, 0.57, 50.0, 61
2, 0.57, 51.0, 1
2, 0.57, 54.0, 2
2, 0.57, 56.0, 1
2, 0.57, 65.0, 1
2, 0.57, 66.0, 2
2, 0.57, 67.0, 1
2, 0.57, 69.0, 1
2, 0.57, 74.0, 2
2, 0.57, 76.0, 1
2, 0.57, 82.0, 1
2, 0.57, 89.0, 4
2, 0.57, 88.0, 1
2, 0.57, 97.0, 1
2, 0.57, 96.0, 1
2, 0.57, 98.0, 1
2, 0.57, 99.0, 1
2, 0.57, 103.0, 1
2, 0.57, 107.0, 1
2, 0.57, 110.0, 1
2, 0.57, 113.0, 1
2, 0.57, 2.0, 154
2, 0.57, 3.0, 155
2, 0.57, 4.0, 132
2, 0.57, 5.0, 116
2, 0.57, 6.0, 187
2, 0.57, 7.0, 225
2, 0.57, 681.0, 2
2, 0.57, 673.0, 2
2, 0.57, 120.0, 1
2, 0.57, 122.0, 1
2, 0.57, 126.0, 1
2, 0.57, 127.0, 1
2, 0.57, 129.0, 1
2, 0.57, 130.0, 3
2, 0.57, 128.0, 2
2, 0.57, 133.0, 3
2, 0.57, 131.0, 1
2, 0.57, 137.0, 3
2, 0.57, 138.0, 2
2, 0.57, 141.0, 1
2, 0.57, 142.0, 1
2, 0.57, 150.0, 1
2, 0.57, 152.0, 1
2, 0.57, 157.0, 2
2, 0.57, 158.0, 1
2, 0.57, 161.0, 1
2, 0.57, 162.0, 3
2, 0.57, 160.0, 2
2, 0.57, 166.0, 1
2, 0.57, 163.0, 2
2, 0.57, 174.0, 1
2, 0.57, 175.0, 1
2, 0.57, 178.0, 3
2, 0.57, 180.0, 1
2, 0.57, 181.0, 4
2, 0.57, 182.0, 33
2, 0.57, 179.0, 2
2, 0.57, 194.0, 1
2, 0.57, 227.0, 1
2, 0.57, 251.0, 2
2, 0.57, 259.0, 1
2, 0.57, 307.0, 1
2, 0.57, 340.0, 2
2, 0.57, 378.0, 1
2, 0.57, 387.0, 3
2, 0.57, 389.0, 1
2, 0.57, 384.0, 1
2, 0.57, 393.0, 1
2, 0.57, 395.0, 2
2, 0.57, 396.0, 3
2, 0.57, 397.0, 1
2, 0.57, 398.0, 4
2, 0.57, 399.0, 2
2, 0.57, 390.0, 1
2, 0.57, 402.0, 2
2, 0.57, 403.0, 1
2, 0.57, 404.0, 2
2, 0.57, 405.0, 3
2, 0.57, 400.0, 4
2, 0.57, 401.0, 1
2, 0.57, 406.0, 31
2, 0.57, 0.0, 561
2, 0.58, 1.0, 205
2, 0.58, 8.0, 446
2, 0.58, 9.0, 171
2, 0.58, 10.0, 18
2, 0.58, 11.0, 12
2, 0.58, 12.0, 38
2, 0.58, 13.0, 17
2, 0.58, 14.0, 11
2, 0.58, 15.0, 6
2, 0.58, 16.0, 12
2, 0.58, 17.0, 16
2, 0.58, 18.0, 8
2, 0.58, 19.0, 12
2, 0.58, 20.0, 6
2, 0.58, 21.0, 7
2, 0.58, 22.0, 7
2, 0.58, 23.0, 4
2, 0.58, 24.0, 13
2, 0.58, 25.0, 10
2, 0.58, 26.0, 8
2, 0.58, 27.0, 7
2, 0.58, 28.0, 2
2, 0.58, 29.0, 11
2, 0.58, 30.0, 8
2, 0.58, 31.0, 19
2, 0.58, 32.0, 49
2, 0.58, 33.0, 8
2, 0.58, 34.0, 12
2, 0.58, 35.0, 4
2, 0.58, 36.0, 9
2, 0.58, 37.0, 18
2, 0.58, 38.0, 15
2, 0.58, 39.0, 18
2, 0.58, 40.0, 17
2, 0.58, 41.0, 18
2, 0.58, 42.0, 27
2, 0.58, 43.0, 39
2, 0.58, 44.0, 70
2, 0.58, 45.0, 327
2, 0.58, 46.0, 8
2, 0.58, 47.0, 19
2, 0.58, 48.0, 22
2, 0.58, 49.0, 44
2, 0.58, 50.0, 205
2, 0.58, 51.0, 1
2, 0.58, 52.0, 1
2, 0.58, 54.0, 2
2, 0.58, 55.0, 1
2, 0.58, 58.0, 1
2, 0.58, 59.0, 1
2, 0.58, 62.0, 2
2, 0.58, 63.0, 2
2, 0.58, 66.0, 1
2, 0.58, 70.0, 1
2, 0.58, 73.0, 1
2, 0.58, 74.0, 1
2, 0.58, 79.0, 1
2, 0.58, 91.0, 2
2, 0.58, 92.0, 1
2, 0.58, 94.0, 2
2, 0.58, 95.0, 2
2, 0.58, 109.0, 1
2, 0.58, 115.0, 1
2, 0.58, 2.0, 188
2, 0.58, 3.0, 441
2, 0.58, 4.0, 91
2, 0.58, 5.0, 80
2, 0.58, 6.0, 79
2, 0.58, 7.0, 136
2, 0.58, 649.0, 1
2, 0.58, 678.0, 1
2, 0.58, 672.0, 1
2, 0.58, 673.0, 2
2, 0.58, 121.0, 1
2, 0.58, 122.0, 1
2, 0.58, 125.0, 1
2, 0.58, 124.0, 1
2, 0.58, 127.0, 1
2, 0.58, 129.0, 2
2, 0.58, 130.0, 20
2, 0.58, 128.0, 1
2, 0.58, 132.0, 1
2, 0.58, 133.0, 2
2, 0.58, 131.0, 1
2, 0.58, 137.0, 2
2, 0.58, 138.0, 1
2, 0.58, 136.0, 2
2, 0.58, 141.0, 1
2, 0.58, 142.0, 1
2, 0.58, 145.0, 1
2, 0.58, 151.0, 1
2, 0.58, 147.0, 1
2, 0.58, 152.0, 2
2, 0.58, 156.0, 1
2, 0.58, 157.0, 1
2, 0.58, 167.0, 1
2, 0.58, 168.0, 1
2, 0.58, 174.0, 1
2, 0.58, 181.0, 1
2, 0.58, 186.0, 3
2, 0.58, 224.0, 1
2, 0.58, 236.0, 1
2, 0.58, 246.0, 1
2, 0.58, 256.0, 1
2, 0.58, 267.0, 1
2, 0.58, 276.0, 1
2, 0.58, 309.0, 1
2, 0.58, 324.0, 1
2, 0.58, 337.0, 1
2, 0.58, 344.0, 1
2, 0.58, 356.0, 1
2, 0.58, 360.0, 1
2, 0.58, 361.0, 1
2, 0.58, 362.0, 2
2, 0.58, 363.0, 1
2, 0.58, 364.0, 1
2, 0.58, 365.0, 1
2, 0.58, 366.0, 1
2, 0.58, 372.0, 1
2, 0.58, 369.0, 2
2, 0.58, 377.0, 2
2, 0.58, 379.0, 2
2, 0.58, 380.0, 2
2, 0.58, 381.0, 2
2, 0.58, 382.0, 1
2, 0.58, 383.0, 3
2, 0.58, 386.0, 3
2, 0.58, 387.0, 2
2, 0.58, 384.0, 2
2, 0.58, 385.0, 2
2, 0.58, 392.0, 3
2, 0.58, 393.0, 6
2, 0.58, 394.0, 7
2, 0.58, 395.0, 5
2, 0.58, 396.0, 2
2, 0.58, 397.0, 6
2, 0.58, 398.0, 10
2, 0.58, 399.0, 12
2, 0.58, 390.0, 4
2, 0.58, 391.0, 2
2, 0.58, 402.0, 15
2, 0.58, 403.0, 22
2, 0.58, 404.0, 30
2, 0.58, 405.0, 68
2, 0.58, 400.0, 13
2, 0.58, 401.0, 14
2, 0.58, 406.0, 275
2, 0.58, 0.0, 278
2, 0.59, 1.0, 239
2, 0.59, 8.0, 30
2, 0.59, 9.0, 17
2, 0.59, 10.0, 13
2, 0.59, 11.0, 17
2, 0.59, 12.0, 19
2, 0.59, 13.0, 16
2, 0.59, 14.0, 13
2, 0.59, 15.0, 6
2, 0.59, 16.0, 11
2, 0.59, 17.0, 8
2, 0.59, 18.0, 3
2, 0.59, 19.0, 9
2, 0.59, 20.0, 4
2, 0.59, 21.0, 7
2, 0.59, 22.0, 5
2, 0.59, 23.0, 6
2, 0.59, 24.0, 2
2, 0.59, 25.0, 5
2, 0.59, 26.0, 3
2, 0.59, 27.0, 8
2, 0.59, 28.0, 1
2, 0.59, 29.0, 3
2, 0.59, 30.0, 2
2, 0.59, 31.0, 1
2, 0.59, 32.0, 3
2, 0.59, 33.0, 2
2, 0.59, 35.0, 5
2, 0.59, 36.0, 3
2, 0.59, 37.0, 6
2, 0.59, 38.0, 4
2, 0.59, 39.0, 5
2, 0.59, 40.0, 10
2, 0.59, 41.0, 7
2, 0.59, 42.0, 13
2, 0.59, 43.0, 11
2, 0.59, 44.0, 27
2, 0.59, 45.0, 75
2, 0.59, 46.0, 6
2, 0.59, 47.0, 6
2, 0.59, 48.0, 13
2, 0.59, 49.0, 25
2, 0.59, 50.0, 133
2, 0.59, 53.0, 1
2, 0.59, 54.0, 2
2, 0.59, 58.0, 1
2, 0.59, 60.0, 1
2, 0.59, 78.0, 1
2, 0.59, 80.0, 1
2, 0.59, 82.0, 1
2, 0.59, 93.0, 1
2, 0.59, 95.0, 1
2, 0.59, 96.0, 1
2, 0.59, 98.0, 1
2, 0.59, 99.0, 1
2, 0.59, 100.0, 1
2, 0.59, 2.0, 490
2, 0.59, 3.0, 267
2, 0.59, 4.0, 177
2, 0.59, 5.0, 40
2, 0.59, 6.0, 94
2, 0.59, 7.0, 23
2, 0.59, 631.0, 1
2, 0.59, 636.0, 1
2, 0.59, 673.0, 1
2, 0.59, 126.0, 2
2, 0.59, 129.0, 3
2, 0.59, 130.0, 5
2, 0.59, 128.0, 3
2, 0.59, 132.0, 1
2, 0.59, 137.0, 2
2, 0.59, 141.0, 1
2, 0.59, 145.0, 1
2, 0.59, 158.0, 1
2, 0.59, 160.0, 1
2, 0.59, 164.0, 1
2, 0.59, 166.0, 1
2, 0.59, 170.0, 1
2, 0.59, 180.0, 1
2, 0.59, 179.0, 1
2, 0.59, 191.0, 1
2, 0.59, 212.0, 1
2, 0.59, 261.0, 1
2, 0.59, 257.0, 1
2, 0.59, 265.0, 1
2, 0.59, 274.0, 1
2, 0.59, 275.0, 1
2, 0.59, 348.0, 1
2, 0.59, 352.0, 1
2, 0.59, 379.0, 1
2, 0.59, 380.0, 2
2, 0.59, 381.0, 1
2, 0.59, 382.0, 1
2, 0.59, 383.0, 1
2, 0.59, 374.0, 1
2, 0.59, 386.0, 1
2, 0.59, 387.0, 1
2, 0.59, 388.0, 1
2, 0.59, 389.0, 1
2, 0.59, 392.0, 3
2, 0.59, 393.0, 2
2, 0.59, 394.0, 1
2, 0.59, 395.0, 1
2, 0.59, 396.0, 5
2, 0.59, 397.0, 4
2, 0.59, 398.0, 9
2, 0.59, 399.0, 3
2, 0.59, 390.0, 3
2, 0.59, 391.0, 2
2, 0.59, 402.0, 12
2, 0.59, 403.0, 13
2, 0.59, 404.0, 22
2, 0.59, 405.0, 56
2, 0.59, 400.0, 10
2, 0.59, 401.0, 12
2, 0.59, 406.0, 250
2, 0.59, 0.0, 212
2, 0.6, 1.0, 327
2, 0.6, 8.0, 34
2, 0.6, 9.0, 14
2, 0.6, 10.0, 8
2, 0.6, 11.0, 15
2, 0.6, 12.0, 15
2, 0.6, 13.0, 18
2, 0.6, 14.0, 46
2, 0.6, 15.0, 8
2, 0.6, 16.0, 24
2, 0.6, 17.0, 76
2, 0.6, 18.0, 7
2, 0.6, 19.0, 4
2, 0.6, 20.0, 4
2, 0.6, 21.0, 6
2, 0.6, 22.0, 1
2, 0.6, 23.0, 3
2, 0.6, 24.0, 9
2, 0.6, 25.0, 6
2, 0.6, 26.0, 2
2, 0.6, 27.0, 1
2, 0.6, 28.0, 1
2, 0.6, 31.0, 1
2, 0.6, 32.0, 2
2, 0.6, 33.0, 1
2, 0.6, 34.0, 1
2, 0.6, 35.0, 1
2, 0.6, 36.0, 2
2, 0.6, 37.0, 11
2, 0.6, 39.0, 1
2, 0.6, 40.0, 1
2, 0.6, 41.0, 1
2, 0.6, 49.0, 1
2, 0.6, 52.0, 1
2, 0.6, 54.0, 1
2, 0.6, 56.0, 1
2, 0.6, 57.0, 1
2, 0.6, 65.0, 2
2, 0.6, 68.0, 1
2, 0.6, 81.0, 1
2, 0.6, 93.0, 1
2, 0.6, 94.0, 2
2, 0.6, 98.0, 1
2, 0.6, 115.0, 1
2, 0.6, 2.0, 182
2, 0.6, 3.0, 64
2, 0.6, 4.0, 165
2, 0.6, 5.0, 47
2, 0.6, 6.0, 74
2, 0.6, 7.0, 54
2, 0.6, 677.0, 1
2, 0.6, 679.0, 1
2, 0.6, 680.0, 1
2, 0.6, 681.0, 1
2, 0.6, 121.0, 1
2, 0.6, 128.0, 1
2, 0.6, 133.0, 1
2, 0.6, 137.0, 1
2, 0.6, 140.0, 1
2, 0.6, 141.0, 1
2, 0.6, 143.0, 1
2, 0.6, 139.0, 1
2, 0.6, 144.0, 1
2, 0.6, 159.0, 1
2, 0.6, 169.0, 1
2, 0.6, 178.0, 1
2, 0.6, 182.0, 1
2, 0.6, 404.0, 1
2, 0.6, 0.0, 252
2, 0.61, 1.0, 231
2, 0.61, 8.0, 10
2, 0.61, 9.0, 8
2, 0.61, 10.0, 15
2, 0.61, 11.0, 9
2, 0.61, 12.0, 25
2, 0.61, 13.0, 26
2, 0.61, 14.0, 44
2, 0.61, 15.0, 5
2, 0.61, 16.0, 3
2, 0.61, 17.0, 22
2, 0.61, 18.0, 3
2, 0.61, 19.0, 1
2, 0.61, 20.0, 3
2, 0.61, 21.0, 2
2, 0.61, 22.0, 2
2, 0.61, 23.0, 3
2, 0.61, 24.0, 2
2, 0.61, 25.0, 2
2, 0.61, 26.0, 2
2, 0.61, 27.0, 1
2, 0.61, 28.0, 1
2, 0.61, 31.0, 3
2, 0.61, 33.0, 2
2, 0.61, 35.0, 4
2, 0.61, 36.0, 11
2, 0.61, 37.0, 6
2, 0.61, 39.0, 1
2, 0.61, 45.0, 1
2, 0.61, 48.0, 1
2, 0.61, 56.0, 1
2, 0.61, 61.0, 1
2, 0.61, 76.0, 1
2, 0.61, 86.0, 1
2, 0.61, 91.0, 1
2, 0.61, 2.0, 46
2, 0.61, 3.0, 32
2, 0.61, 4.0, 37
2, 0.61, 5.0, 61
2, 0.61, 6.0, 194
2, 0.61, 7.0, 35
2, 0.61, 667.0, 1
2, 0.61, 125.0, 2
2, 0.61, 124.0, 1
2, 0.61, 126.0, 1
2, 0.61, 127.0, 2
2, 0.61, 129.0, 1
2, 0.61, 130.0, 11
2, 0.61, 128.0, 3
2, 0.61, 133.0, 1
2, 0.61, 135.0, 1
2, 0.61, 131.0, 1
2, 0.61, 137.0, 2
2, 0.61, 138.0, 1
2, 0.61, 136.0, 1
2, 0.61, 140.0, 4
2, 0.61, 141.0, 9
2, 0.61, 139.0, 2
2, 0.61, 154.0, 1
2, 0.61, 164.0, 1
2, 0.61, 181.0, 1
2, 0.61, 192.0, 1
2, 0.61, 0.0, 55
2, 0.62, 1.0, 345
2, 0.62, 8.0, 11
2, 0.62, 9.0, 4
2, 0.62, 10.0, 7
2, 0.62, 11.0, 8
2, 0.62, 12.0, 21
2, 0.62, 13.0, 5
2, 0.62, 14.0, 5
2, 0.62, 15.0, 7
2, 0.62, 16.0, 3
2, 0.62, 17.0, 7
2, 0.62, 18.0, 5
2, 0.62, 19.0, 4
2, 0.62, 20.0, 4
2, 0.62, 21.0, 1
2, 0.62, 22.0, 2
2, 0.62, 24.0, 2
2, 0.62, 25.0, 3
2, 0.62, 35.0, 1
2, 0.62, 36.0, 1
2, 0.62, 41.0, 2
2, 0.62, 43.0, 1
2, 0.62, 48.0, 1
2, 0.62, 52.0, 1
2, 0.62, 53.0, 1
2, 0.62, 57.0, 2
2, 0.62, 60.0, 1
2, 0.62, 62.0, 1
2, 0.62, 63.0, 1
2, 0.62, 66.0, 1
2, 0.62, 69.0, 1
2, 0.62, 70.0, 1
2, 0.62, 78.0, 1
2, 0.62, 81.0, 7
2, 0.62, 80.0, 5
2, 0.62, 82.0, 14
2, 0.62, 96.0, 1
2, 0.62, 114.0, 1
2, 0.62, 2.0, 43
2, 0.62, 3.0, 33
2, 0.62, 4.0, 42
2, 0.62, 5.0, 58
2, 0.62, 6.0, 211
2, 0.62, 7.0, 29
2, 0.62, 680.0, 1
2, 0.62, 675.0, 1
2, 0.62, 122.0, 1
2, 0.62, 125.0, 1
2, 0.62, 124.0, 1
2, 0.62, 126.0, 3
2, 0.62, 127.0, 1
2, 0.62, 129.0, 9
2, 0.62, 130.0, 6
2, 0.62, 128.0, 2
2, 0.62, 133.0, 1
2, 0.62, 135.0, 1
2, 0.62, 137.0, 1
2, 0.62, 138.0, 1
2, 0.62, 136.0, 3
2, 0.62, 140.0, 7
2, 0.62, 141.0, 11
2, 0.62, 139.0, 2
2, 0.62, 144.0, 1
2, 0.62, 169.0, 2
2, 0.62, 175.0, 1
2, 0.62, 176.0, 1
2, 0.62, 181.0, 1
2, 0.62, 0.0, 84
2, 0.63, 1.0, 352
2, 0.63, 8.0, 13
2, 0.63, 9.0, 11
2, 0.63, 10.0, 23
2, 0.63, 11.0, 19
2, 0.63, 12.0, 18
2, 0.63, 13.0, 23
2, 0.63, 14.0, 42
2, 0.63, 15.0, 7
2, 0.63, 16.0, 7
2, 0.63, 17.0, 7
2, 0.63, 18.0, 6
2, 0.63, 19.0, 6
2, 0.63, 20.0, 1
2, 0.63, 21.0, 2
2, 0.63, 22.0, 4
2, 0.63, 23.0, 1
2, 0.63, 24.0, 1
2, 0.63, 25.0, 2
2, 0.63, 26.0, 4
2, 0.63, 27.0, 1
2, 0.63, 28.0, 5
2, 0.63, 31.0, 1
2, 0.63, 32.0, 1
2, 0.63, 33.0, 2
2, 0.63, 34.0, 1
2, 0.63, 35.0, 2
2, 0.63, 36.0, 2
2, 0.63, 37.0, 1
2, 0.63, 40.0, 3
2, 0.63, 41.0, 2
2, 0.63, 42.0, 1
2, 0.63, 43.0, 1
2, 0.63, 44.0, 2
2, 0.63, 46.0, 1
2, 0.63, 53.0, 1
2, 0.63, 55.0, 1
2, 0.63, 56.0, 1
2, 0.63, 57.0, 2
2, 0.63, 59.0, 1
2, 0.63, 60.0, 2
2, 0.63, 61.0, 2
2, 0.63, 63.0, 5
2, 0.63, 66.0, 2
2, 0.63, 67.0, 1
2, 0.63, 69.0, 4
2, 0.63, 68.0, 2
2, 0.63, 71.0, 5
2, 0.63, 73.0, 2
2, 0.63, 72.0, 1
2, 0.63, 74.0, 5
2, 0.63, 77.0, 8
2, 0.63, 76.0, 3
2, 0.63, 78.0, 7
2, 0.63, 79.0, 12
2, 0.63, 81.0, 32
2, 0.63, 80.0, 14
2, 0.63, 82.0, 100
2, 0.63, 86.0, 1
2, 0.63, 93.0, 1
2, 0.63, 96.0, 1
2, 0.63, 99.0, 2
2, 0.63, 2.0, 48
2, 0.63, 3.0, 38
2, 0.63, 4.0, 54
2, 0.63, 5.0, 62
2, 0.63, 6.0, 215
2, 0.63, 7.0, 65
2, 0.63, 540.0, 1
2, 0.63, 680.0, 1
2, 0.63, 118.0, 1
2, 0.63, 125.0, 1
2, 0.63, 129.0, 1
2, 0.63, 132.0, 1
2, 0.63, 133.0, 1
2, 0.63, 138.0, 2
2, 0.63, 140.0, 4
2, 0.63, 141.0, 28
2, 0.63, 139.0, 2
2, 0.63, 144.0, 1
2, 0.63, 153.0, 1
2, 0.63, 159.0, 2
2, 0.63, 163.0, 1
2, 0.63, 170.0, 2
2, 0.63, 193.0, 1
2, 0.63, 258.0, 1
2, 0.63, 0.0, 203
2, 0.65, 1.0, 164
2, 0.65, 8.0, 42
2, 0.65, 9.0, 34
2, 0.65, 10.0, 27
2, 0.65, 11.0, 36
2, 0.65, 12.0, 49
2, 0.65, 13.0, 66
2, 0.65, 14.0, 250
2, 0.65, 15.0, 11
2, 0.65, 16.0, 15
2, 0.65, 17.0, 28
2, 0.65, 18.0, 1
2, 0.65, 19.0, 5
2, 0.65, 20.0, 5
2, 0.65, 21.0, 2
2, 0.65, 22.0, 2
2, 0.65, 23.0, 6
2, 0.65, 24.0, 2
2, 0.65, 25.0, 4
2, 0.65, 26.0, 6
2, 0.65, 27.0, 5
2, 0.65, 28.0, 2
2, 0.65, 29.0, 3
2, 0.65, 30.0, 2
2, 0.65, 31.0, 2
2, 0.65, 32.0, 1
2, 0.65, 33.0, 3
2, 0.65, 34.0, 2
2, 0.65, 35.0, 6
2, 0.65, 36.0, 15
2, 0.65, 37.0, 40
2, 0.65, 40.0, 3
2, 0.65, 41.0, 1
2, 0.65, 42.0, 1
2, 0.65, 43.0, 1
2, 0.65, 44.0, 4
2, 0.65, 45.0, 2
2, 0.65, 46.0, 2
2, 0.65, 52.0, 1
2, 0.65, 54.0, 1
2, 0.65, 57.0, 1
2, 0.65, 58.0, 2
2, 0.65, 62.0, 2
2, 0.65, 63.0, 1
2, 0.65, 68.0, 1
2, 0.65, 78.0, 1
2, 0.65, 81.0, 1
2, 0.65, 82.0, 3
2, 0.65, 83.0, 1
2, 0.65, 89.0, 1
2, 0.65, 97.0, 1
2, 0.65, 100.0, 1
2, 0.65, 102.0, 1
2, 0.65, 103.0, 1
2, 0.65, 111.0, 1
2, 0.65, 2.0, 70
2, 0.65, 3.0, 50
2, 0.65, 4.0, 39
2, 0.65, 5.0, 51
2, 0.65, 6.0, 51
2, 0.65, 7.0, 30
2, 0.65, 667.0, 1
2, 0.65, 681.0, 1
2, 0.65, 116.0, 1
2, 0.65, 121.0, 1
2, 0.65, 123.0, 1
2, 0.65, 127.0, 1
2, 0.65, 129.0, 2
2, 0.65, 130.0, 6
2, 0.65, 132.0, 1
2, 0.65, 131.0, 1
2, 0.65, 141.0, 1
2, 0.65, 139.0, 1
2, 0.65, 145.0, 2
2, 0.65, 146.0, 1
2, 0.65, 156.0, 1
2, 0.65, 160.0, 2
2, 0.65, 164.0, 1
2, 0.65, 170.0, 1
2, 0.65, 182.0, 1
2, 0.65, 194.0, 1
2, 0.65, 259.0, 1
2, 0.65, 406.0, 1
2, 0.65, 0.0, 619
2, 0.64, 1.0, 144
2, 0.64, 8.0, 23
2, 0.64, 9.0, 14
2, 0.64, 10.0, 14
2, 0.64, 11.0, 14
2, 0.64, 12.0, 27
2, 0.64, 13.0, 17
2, 0.64, 14.0, 29
2, 0.64, 15.0, 3
2, 0.64, 16.0, 7
2, 0.64, 17.0, 17
2, 0.64, 19.0, 10
2, 0.64, 20.0, 6
2, 0.64, 21.0, 4
2, 0.64, 22.0, 5
2, 0.64, 23.0, 5
2, 0.64, 24.0, 2
2, 0.64, 25.0, 6
2, 0.64, 26.0, 1
2, 0.64, 27.0, 4
2, 0.64, 28.0, 2
2, 0.64, 29.0, 4
2, 0.64, 30.0, 6
2, 0.64, 31.0, 4
2, 0.64, 32.0, 1
2, 0.64, 33.0, 7
2, 0.64, 34.0, 5
2, 0.64, 35.0, 3
2, 0.64, 36.0, 11
2, 0.64, 37.0, 40
2, 0.64, 38.0, 2
2, 0.64, 39.0, 1
2, 0.64, 42.0, 1
2, 0.64, 43.0, 1
2, 0.64, 44.0, 1
2, 0.64, 45.0, 1
2, 0.64, 46.0, 1
2, 0.64, 48.0, 2
2, 0.64, 50.0, 2
2, 0.64, 52.0, 1
2, 0.64, 55.0, 1
2, 0.64, 56.0, 1
2, 0.64, 57.0, 1
2, 0.64, 58.0, 2
2, 0.64, 59.0, 1
2, 0.64, 62.0, 1
2, 0.64, 63.0, 1
2, 0.64, 66.0, 5
2, 0.64, 69.0, 2
2, 0.64, 73.0, 2
2, 0.64, 75.0, 2
2, 0.64, 77.0, 2
2, 0.64, 76.0, 1
2, 0.64, 78.0, 3
2, 0.64, 79.0, 1
2, 0.64, 81.0, 3
2, 0.64, 80.0, 2
2, 0.64, 82.0, 37
2, 0.64, 85.0, 1
2, 0.64, 91.0, 1
2, 0.64, 97.0, 1
2, 0.64, 100.0, 2
2, 0.64, 2.0, 85
2, 0.64, 3.0, 72
2, 0.64, 4.0, 85
2, 0.64, 5.0, 133
2, 0.64, 6.0, 475
2, 0.64, 7.0, 76
2, 0.64, 599.0, 1
2, 0.64, 674.0, 1
2, 0.64, 675.0, 1
2, 0.64, 122.0, 1
2, 0.64, 125.0, 1
2, 0.64, 124.0, 1
2, 0.64, 126.0, 1
2, 0.64, 133.0, 1
2, 0.64, 134.0, 2
2, 0.64, 135.0, 1
2, 0.64, 138.0, 1
2, 0.64, 141.0, 1
2, 0.64, 139.0, 2
