category,x_var,y_var,weight
3, 0.18, 60.0, 2
3, 0.18, 61.0, 3
3, 0.18, 62.0, 22
3, 0.18, 65.0, 1
3, 0.18, 64.0, 1
3, 0.18, 66.0, 19
3, 0.18, 84.0, 1
3, 0.18, 89.0, 1
3, 0.18, 94.0, 1
3, 0.18, 99.0, 1
3, 0.18, 101.0, 2
3, 0.18, 100.0, 2
3, 0.18, 102.0, 1
3, 0.18, 103.0, 21
3, 0.18, 2.0, 2586
3, 0.18, 3.0, 1452
3, 0.18, 4.0, 583
3, 0.18, 5.0, 528
3, 0.18, 6.0, 284
3, 0.18, 7.0, 333
3, 0.18, 132.0, 2
3, 0.18, 137.0, 1
3, 0.18, 140.0, 2
3, 0.18, 141.0, 6
3, 0.18, 142.0, 28
3, 0.18, 139.0, 3
3, 0.18, 0.0, 8812
3, 0.19, 1.0, 4658
3, 0.19, 8.0, 144
3, 0.19, 9.0, 210
3, 0.19, 10.0, 190
3, 0.19, 11.0, 66
3, 0.19, 12.0, 61
3, 0.19, 13.0, 29
3, 0.19, 14.0, 87
3, 0.19, 15.0, 66
3, 0.19, 16.0, 41
3, 0.19, 17.0, 52
3, 0.19, 18.0, 34
3, 0.19, 19.0, 61
3, 0.19, 20.0, 12
3, 0.19, 21.0, 15
3, 0.19, 22.0, 18
3, 0.19, 23.0, 21
3, 0.19, 24.0, 7
3, 0.19, 25.0, 19
3, 0.19, 26.0, 7
3, 0.19, 27.0, 17
3, 0.19, 28.0, 60
3, 0.19, 29.0, 1
3, 0.19, 30.0, 1
3, 0.19, 31.0, 2
3, 0.19, 32.0, 3
3, 0.19, 33.0, 5
3, 0.19, 34.0, 11
3, 0.19, 35.0, 20
3, 0.19, 36.0, 82
3, 0.19, 37.0, 12
3, 0.19, 38.0, 19
3, 0.19, 39.0, 2
3, 0.19, 40.0, 1
3, 0.19, 41.0, 1
3, 0.19, 42.0, 4
3, 0.19, 43.0, 4
3, 0.19, 44.0, 7
3, 0.19, 45.0, 19
3, 0.19, 46.0, 6
3, 0.19, 47.0, 26
3, 0.19, 48.0, 5
3, 0.19, 49.0, 15
3, 0.19, 50.0, 4
3, 0.19, 51.0, 12
3, 0.19, 52.0, 5
3, 0.19, 53.0, 12
3, 0.19, 58.0, 1
3, 0.19, 60.0, 5
3, 0.19, 61.0, 5
3, 0.19, 62.0, 19
3, 0.19, 63.0, 1
3, 0.19, 65.0, 5
3, 0.19, 64.0, 1
3, 0.19, 66.0, 7
3, 0.19, 67.0, 1
3, 0.19, 69.0, 1
3, 0.19, 101.0, 2
3, 0.19, 102.0, 8
3, 0.19, 103.0, 18
3, 0.19, 2.0, 2528
3, 0.19, 3.0, 1434
3, 0.19, 4.0, 659
3, 0.19, 5.0, 426
3, 0.19, 6.0, 194
3, 0.19, 7.0, 279
3, 0.19, 134.0, 1
3, 0.19, 131.0, 1
3, 0.19, 138.0, 2
3, 0.19, 136.0, 1
3, 0.19, 140.0, 5
3, 0.19, 141.0, 6
3, 0.19, 142.0, 18
3, 0.19, 139.0, 1
3, 0.19, 0.0, 7650
3, 0.2, 1.0, 5292
3, 0.2, 8.0, 204
3, 0.2, 9.0, 229
3, 0.2, 10.0, 137
3, 0.2, 11.0, 121
3, 0.2, 12.0, 88
3, 0.2, 13.0, 48
3, 0.2, 14.0, 183
3, 0.2, 15.0, 57
3, 0.2, 16.0, 61
3, 0.2, 17.0, 102
3, 0.2, 18.0, 124
3, 0.2, 19.0, 246
3, 0.2, 20.0, 9
3, 0.2, 21.0, 9
3, 0.2, 22.0, 41
3, 0.2, 23.0, 21
3, 0.2, 24.0, 6
3, 0.2, 25.0, 19
3, 0.2, 26.0, 6
3, 0.2, 27.0, 24
3, 0.2, 28.0, 50
3, 0.2, 29.0, 7
3, 0.2, 30.0, 3
3, 0.2, 31.0, 12
3, 0.2, 32.0, 16
3, 0.2, 33.0, 30
3, 0.2, 34.0, 54
3, 0.2, 35.0, 97
3, 0.2, 36.0, 224
3, 0.2, 37.0, 21
3, 0.2, 38.0, 22
3, 0.2, 39.0, 1
3, 0.2, 41.0, 4
3, 0.2, 42.0, 1
3, 0.2, 43.0, 2
3, 0.2, 44.0, 15
3, 0.2, 45.0, 15
3, 0.2, 46.0, 9
3, 0.2, 47.0, 13
3, 0.2, 48.0, 12
3, 0.2, 49.0, 27
3, 0.2, 50.0, 6
3, 0.2, 51.0, 7
3, 0.2, 52.0, 4
3, 0.2, 53.0, 17
3, 0.2, 58.0, 1
3, 0.2, 59.0, 7
3, 0.2, 60.0, 1
3, 0.2, 61.0, 9
3, 0.2, 62.0, 14
3, 0.2, 65.0, 4
3, 0.2, 64.0, 1
3, 0.2, 66.0, 9
3, 0.2, 98.0, 1
3, 0.2, 99.0, 1
3, 0.2, 101.0, 7
3, 0.2, 100.0, 2
3, 0.2, 102.0, 3
3, 0.2, 103.0, 21
3, 0.2, 106.0, 1
3, 0.2, 2.0, 2344
3, 0.2, 3.0, 1911
3, 0.2, 4.0, 746
3, 0.2, 5.0, 514
3, 0.2, 6.0, 296
3, 0.2, 7.0, 298
3, 0.2, 123.0, 1
3, 0.2, 127.0, 1
3, 0.2, 140.0, 2
3, 0.2, 141.0, 12
3, 0.2, 142.0, 21
3, 0.2, 139.0, 6
3, 0.2, 0.0, 8665
3, 0.21, 1.0, 5295
3, 0.21, 8.0, 294
3, 0.21, 9.0, 261
3, 0.21, 10.0, 116
3, 0.21, 11.0, 87
3, 0.21, 12.0, 83
3, 0.21, 13.0, 43
3, 0.21, 14.0, 117
3, 0.21, 15.0, 49
3, 0.21, 16.0, 56
3, 0.21, 17.0, 116
3, 0.21, 18.0, 40
3, 0.21, 19.0, 90
3, 0.21, 20.0, 40
3, 0.21, 21.0, 79
3, 0.21, 22.0, 315
3, 0.21, 23.0, 17
3, 0.21, 24.0, 11
3, 0.21, 25.0, 21
3, 0.21, 26.0, 6
3, 0.21, 27.0, 24
3, 0.21, 28.0, 46
3, 0.21, 29.0, 11
3, 0.21, 30.0, 6
3, 0.21, 31.0, 17
3, 0.21, 32.0, 24
3, 0.21, 33.0, 44
3, 0.21, 34.0, 179
3, 0.21, 35.0, 31
3, 0.21, 36.0, 133
3, 0.21, 37.0, 15
3, 0.21, 38.0, 18
3, 0.21, 40.0, 2
3, 0.21, 41.0, 2
3, 0.21, 42.0, 3
3, 0.21, 43.0, 4
3, 0.21, 44.0, 10
3, 0.21, 45.0, 21
3, 0.21, 46.0, 6
3, 0.21, 47.0, 23
3, 0.21, 48.0, 8
3, 0.21, 49.0, 20
3, 0.21, 50.0, 7
3, 0.21, 51.0, 5
3, 0.21, 52.0, 6
3, 0.21, 53.0, 18
3, 0.21, 54.0, 1
3, 0.21, 56.0, 4
3, 0.21, 57.0, 2
3, 0.21, 58.0, 2
3, 0.21, 59.0, 6
3, 0.21, 60.0, 3
3, 0.21, 61.0, 13
3, 0.21, 62.0, 27
3, 0.21, 63.0, 12
3, 0.21, 65.0, 39
3, 0.21, 64.0, 18
3, 0.21, 66.0, 162
3, 0.21, 81.0, 1
3, 0.21, 95.0, 1
3, 0.21, 97.0, 1
3, 0.21, 99.0, 2
3, 0.21, 101.0, 1
3, 0.21, 100.0, 1
3, 0.21, 102.0, 6
3, 0.21, 103.0, 17
3, 0.21, 2.0, 1940
3, 0.21, 3.0, 1422
3, 0.21, 4.0, 791
3, 0.21, 5.0, 599
3, 0.21, 6.0, 572
3, 0.21, 7.0, 338
3, 0.21, 137.0, 1
3, 0.21, 136.0, 1
3, 0.21, 140.0, 1
3, 0.21, 141.0, 5
3, 0.21, 142.0, 31
3, 0.21, 139.0, 1
3, 0.21, 0.0, 8225
3, 0.22, 1.0, 4527
3, 0.22, 8.0, 356
3, 0.22, 9.0, 212
3, 0.22, 10.0, 125
3, 0.22, 11.0, 76
3, 0.22, 12.0, 87
3, 0.22, 13.0, 31
3, 0.22, 14.0, 104
3, 0.22, 15.0, 61
3, 0.22, 16.0, 82
3, 0.22, 17.0, 149
3, 0.22, 18.0, 40
3, 0.22, 19.0, 17
3, 0.22, 20.0, 12
3, 0.22, 21.0, 22
3, 0.22, 22.0, 41
3, 0.22, 23.0, 33
3, 0.22, 24.0, 7
3, 0.22, 25.0, 20
3, 0.22, 26.0, 14
3, 0.22, 27.0, 16
3, 0.22, 28.0, 33
3, 0.22, 29.0, 1
3, 0.22, 30.0, 1
3, 0.22, 31.0, 5
3, 0.22, 32.0, 3
3, 0.22, 33.0, 12
3, 0.22, 34.0, 64
3, 0.22, 35.0, 5
3, 0.22, 36.0, 9
3, 0.22, 37.0, 16
3, 0.22, 38.0, 25
3, 0.22, 41.0, 1
3, 0.22, 42.0, 1
3, 0.22, 43.0, 8
3, 0.22, 44.0, 10
3, 0.22, 45.0, 16
3, 0.22, 46.0, 5
3, 0.22, 47.0, 20
3, 0.22, 48.0, 9
3, 0.22, 49.0, 36
3, 0.22, 50.0, 4
3, 0.22, 51.0, 12
3, 0.22, 52.0, 4
3, 0.22, 53.0, 14
3, 0.22, 57.0, 1
3, 0.22, 58.0, 2
3, 0.22, 60.0, 2
3, 0.22, 61.0, 5
3, 0.22, 62.0, 27
3, 0.22, 63.0, 3
3, 0.22, 65.0, 11
3, 0.22, 64.0, 4
3, 0.22, 66.0, 63
3, 0.22, 101.0, 1
3, 0.22, 100.0, 2
3, 0.22, 102.0, 2
3, 0.22, 103.0, 13
3, 0.22, 2.0, 2278
3, 0.22, 3.0, 1104
3, 0.22, 4.0, 914
3, 0.22, 5.0, 693
3, 0.22, 6.0, 344
3, 0.22, 7.0, 371
3, 0.22, 120.0, 1
3, 0.22, 133.0, 1
3, 0.22, 138.0, 2
3, 0.22, 136.0, 1
3, 0.22, 140.0, 3
3, 0.22, 141.0, 2
3, 0.22, 142.0, 25
3, 0.22, 139.0, 2
3, 0.22, 0.0, 7817
3, 0.23, 1.0, 4500
3, 0.23, 8.0, 265
3, 0.23, 9.0, 279
3, 0.23, 10.0, 95
3, 0.23, 11.0, 95
3, 0.23, 12.0, 107
3, 0.23, 13.0, 71
3, 0.23, 14.0, 183
3, 0.23, 15.0, 56
3, 0.23, 16.0, 108
3, 0.23, 17.0, 234
3, 0.23, 18.0, 41
3, 0.23, 19.0, 32
3, 0.23, 20.0, 19
3, 0.23, 21.0, 71
3, 0.23, 22.0, 109
3, 0.23, 23.0, 22
3, 0.23, 24.0, 7
3, 0.23, 25.0, 22
3, 0.23, 26.0, 16
3, 0.23, 27.0, 23
3, 0.23, 28.0, 76
3, 0.23, 29.0, 4
3, 0.23, 30.0, 2
3, 0.23, 31.0, 1
3, 0.23, 32.0, 2
3, 0.23, 33.0, 3
3, 0.23, 34.0, 4
3, 0.23, 35.0, 5
3, 0.23, 36.0, 8
3, 0.23, 37.0, 17
3, 0.23, 38.0, 23
3, 0.23, 39.0, 2
3, 0.23, 41.0, 2
3, 0.23, 42.0, 2
3, 0.23, 43.0, 3
3, 0.23, 44.0, 1
3, 0.23, 45.0, 17
3, 0.23, 46.0, 8
3, 0.23, 47.0, 24
3, 0.23, 48.0, 9
3, 0.23, 49.0, 20
3, 0.23, 50.0, 1
3, 0.23, 51.0, 5
3, 0.23, 52.0, 3
3, 0.23, 53.0, 14
3, 0.23, 54.0, 1
3, 0.23, 55.0, 1
3, 0.23, 57.0, 2
3, 0.23, 58.0, 1
3, 0.23, 60.0, 5
3, 0.23, 61.0, 4
3, 0.23, 62.0, 24
3, 0.23, 65.0, 2
3, 0.23, 66.0, 4
3, 0.23, 86.0, 1
3, 0.23, 97.0, 1
3, 0.23, 99.0, 1
3, 0.23, 102.0, 5
3, 0.23, 103.0, 14
3, 0.23, 114.0, 1
3, 0.23, 2.0, 2071
3, 0.23, 3.0, 813
3, 0.23, 4.0, 830
3, 0.23, 5.0, 510
3, 0.23, 6.0, 432
3, 0.23, 7.0, 419
3, 0.23, 125.0, 1
3, 0.23, 128.0, 1
3, 0.23, 133.0, 1
3, 0.23, 134.0, 1
3, 0.23, 135.0, 1
3, 0.23, 137.0, 1
3, 0.23, 140.0, 3
3, 0.23, 141.0, 7
3, 0.23, 142.0, 22
3, 0.23, 0.0, 7095
3, 0.24, 1.0, 4677
3, 0.24, 8.0, 248
3, 0.24, 9.0, 284
3, 0.24, 10.0, 112
3, 0.24, 11.0, 84
3, 0.24, 12.0, 70
3, 0.24, 13.0, 74
3, 0.24, 14.0, 145
3, 0.24, 15.0, 39
3, 0.24, 16.0, 45
3, 0.24, 17.0, 55
3, 0.24, 18.0, 40
3, 0.24, 19.0, 19
3, 0.24, 20.0, 2
3, 0.24, 21.0, 12
3, 0.24, 22.0, 9
3, 0.24, 23.0, 26
3, 0.24, 24.0, 5
3, 0.24, 25.0, 29
3, 0.24, 26.0, 3
3, 0.24, 27.0, 9
3, 0.24, 28.0, 39
3, 0.24, 29.0, 3
3, 0.24, 30.0, 1
3, 0.24, 31.0, 1
3, 0.24, 32.0, 3
3, 0.24, 33.0, 6
3, 0.24, 34.0, 9
3, 0.24, 35.0, 3
3, 0.24, 36.0, 11
3, 0.24, 37.0, 19
3, 0.24, 38.0, 27
3, 0.24, 39.0, 1
3, 0.24, 40.0, 1
3, 0.24, 41.0, 1
3, 0.24, 42.0, 4
3, 0.24, 43.0, 2
3, 0.24, 44.0, 5
3, 0.24, 45.0, 13
3, 0.24, 46.0, 6
3, 0.24, 47.0, 23
3, 0.24, 48.0, 24
3, 0.24, 49.0, 45
3, 0.24, 50.0, 2
3, 0.24, 51.0, 2
3, 0.24, 52.0, 3
3, 0.24, 53.0, 26
3, 0.24, 58.0, 2
3, 0.24, 60.0, 3
3, 0.24, 61.0, 6
3, 0.24, 62.0, 25
3, 0.24, 65.0, 1
3, 0.24, 66.0, 4
3, 0.24, 98.0, 1
3, 0.24, 99.0, 1
3, 0.24, 102.0, 3
3, 0.24, 103.0, 17
3, 0.24, 2.0, 1966
3, 0.24, 3.0, 906
3, 0.24, 4.0, 888
3, 0.24, 5.0, 514
3, 0.24, 6.0, 160
3, 0.24, 7.0, 304
3, 0.24, 128.0, 1
3, 0.24, 133.0, 1
3, 0.24, 135.0, 1
3, 0.24, 138.0, 4
3, 0.24, 140.0, 10
3, 0.24, 141.0, 5
3, 0.24, 142.0, 27
3, 0.24, 0.0, 7581
3, 0.25, 1.0, 4364
3, 0.25, 8.0, 203
3, 0.25, 9.0, 222
3, 0.25, 10.0, 84
3, 0.25, 11.0, 86
3, 0.25, 12.0, 82
3, 0.25, 13.0, 81
3, 0.25, 14.0, 180
3, 0.25, 15.0, 55
3, 0.25, 16.0, 124
3, 0.25, 17.0, 45
3, 0.25, 18.0, 41
3, 0.25, 19.0, 13
3, 0.25, 20.0, 8
3, 0.25, 21.0, 6
3, 0.25, 22.0, 13
3, 0.25, 23.0, 27
3, 0.25, 24.0, 10
3, 0.25, 25.0, 37
3, 0.25, 26.0, 5
3, 0.25, 27.0, 11
3, 0.25, 28.0, 21
3, 0.25, 30.0, 1
3, 0.25, 32.0, 2
3, 0.25, 33.0, 3
3, 0.25, 34.0, 4
3, 0.25, 35.0, 4
3, 0.25, 36.0, 14
3, 0.25, 37.0, 20
3, 0.25, 38.0, 23
3, 0.25, 40.0, 1
3, 0.25, 41.0, 2
3, 0.25, 42.0, 3
3, 0.25, 43.0, 2
3, 0.25, 44.0, 5
3, 0.25, 45.0, 10
3, 0.25, 46.0, 9
3, 0.25, 47.0, 25
3, 0.25, 48.0, 7
3, 0.25, 49.0, 42
3, 0.25, 50.0, 1
3, 0.25, 51.0, 6
3, 0.25, 52.0, 7
3, 0.25, 53.0, 38
3, 0.25, 56.0, 1
3, 0.25, 58.0, 1
3, 0.25, 60.0, 4
3, 0.25, 61.0, 6
3, 0.25, 62.0, 20
3, 0.25, 66.0, 6
3, 0.25, 85.0, 1
3, 0.25, 87.0, 1
3, 0.25, 93.0, 1
3, 0.25, 96.0, 2
3, 0.25, 99.0, 1
3, 0.25, 101.0, 1
3, 0.25, 102.0, 2
3, 0.25, 103.0, 10
3, 0.25, 2.0, 1967
3, 0.25, 3.0, 982
3, 0.25, 4.0, 857
3, 0.25, 5.0, 344
3, 0.25, 6.0, 166
3, 0.25, 7.0, 296
3, 0.25, 138.0, 1
3, 0.25, 140.0, 3
3, 0.25, 141.0, 9
3, 0.25, 142.0, 24
3, 0.25, 0.0, 6186
3, 0.26, 1.0, 3459
3, 0.26, 8.0, 133
3, 0.26, 9.0, 227
3, 0.26, 10.0, 111
3, 0.26, 11.0, 64
3, 0.26, 12.0, 61
3, 0.26, 13.0, 84
3, 0.26, 14.0, 304
3, 0.26, 15.0, 47
3, 0.26, 16.0, 114
3, 0.26, 17.0, 50
3, 0.26, 18.0, 28
3, 0.26, 19.0, 21
3, 0.26, 20.0, 2
3, 0.26, 21.0, 6
3, 0.26, 22.0, 7
3, 0.26, 23.0, 19
3, 0.26, 24.0, 16
3, 0.26, 25.0, 44
3, 0.26, 26.0, 5
3, 0.26, 27.0, 5
3, 0.26, 28.0, 17
3, 0.26, 31.0, 2
3, 0.26, 32.0, 2
3, 0.26, 34.0, 13
3, 0.26, 35.0, 2
3, 0.26, 36.0, 3
3, 0.26, 37.0, 13
3, 0.26, 38.0, 14
3, 0.26, 39.0, 3
3, 0.26, 40.0, 2
3, 0.26, 42.0, 1
3, 0.26, 43.0, 5
3, 0.26, 44.0, 6
3, 0.26, 45.0, 7
3, 0.26, 46.0, 6
3, 0.26, 47.0, 12
3, 0.26, 48.0, 3
3, 0.26, 49.0, 14
3, 0.26, 50.0, 3
3, 0.26, 51.0, 6
3, 0.26, 52.0, 15
3, 0.26, 53.0, 43
3, 0.26, 58.0, 1
3, 0.26, 59.0, 1
3, 0.26, 61.0, 6
3, 0.26, 62.0, 12
3, 0.26, 66.0, 3
3, 0.26, 78.0, 1
3, 0.26, 89.0, 1
3, 0.26, 99.0, 1
3, 0.26, 101.0, 2
3, 0.26, 102.0, 5
3, 0.26, 103.0, 13
3, 0.26, 2.0, 1402
3, 0.26, 3.0, 875
3, 0.26, 4.0, 1060
3, 0.26, 5.0, 376
3, 0.26, 6.0, 168
3, 0.26, 7.0, 316
3, 0.26, 130.0, 1
3, 0.26, 135.0, 1
3, 0.26, 137.0, 2
3, 0.26, 138.0, 2
3, 0.26, 140.0, 2
3, 0.26, 141.0, 8
3, 0.26, 142.0, 25
3, 0.26, 139.0, 2
3, 0.26, 0.0, 5416
3, 0.27, 1.0, 2919
3, 0.27, 8.0, 131
3, 0.27, 9.0, 278
3, 0.27, 10.0, 153
3, 0.27, 11.0, 88
3, 0.27, 12.0, 96
3, 0.27, 13.0, 155
3, 0.27, 14.0, 466
3, 0.27, 15.0, 104
3, 0.27, 16.0, 222
3, 0.27, 17.0, 55
3, 0.27, 18.0, 44
3, 0.27, 19.0, 13
3, 0.27, 20.0, 4
3, 0.27, 21.0, 6
3, 0.27, 22.0, 7
3, 0.27, 23.0, 18
3, 0.27, 24.0, 9
3, 0.27, 25.0, 21
3, 0.27, 26.0, 1
3, 0.27, 27.0, 13
3, 0.27, 28.0, 28
3, 0.27, 30.0, 1
3, 0.27, 31.0, 3
3, 0.27, 32.0, 1
3, 0.27, 33.0, 4
3, 0.27, 34.0, 7
3, 0.27, 35.0, 6
3, 0.27, 36.0, 5
3, 0.27, 37.0, 12
3, 0.27, 38.0, 15
3, 0.27, 39.0, 1
3, 0.27, 40.0, 3
3, 0.27, 42.0, 3
3, 0.27, 43.0, 4
3, 0.27, 44.0, 7
3, 0.27, 45.0, 10
3, 0.27, 46.0, 7
3, 0.27, 47.0, 17
3, 0.27, 48.0, 15
3, 0.27, 49.0, 13
3, 0.27, 50.0, 9
3, 0.27, 51.0, 16
3, 0.27, 52.0, 52
3, 0.27, 53.0, 84
3, 0.27, 57.0, 1
3, 0.27, 58.0, 3
3, 0.27, 59.0, 1
3, 0.27, 60.0, 3
3, 0.27, 61.0, 1
3, 0.27, 62.0, 16
3, 0.27, 63.0, 1
3, 0.27, 65.0, 1
3, 0.27, 64.0, 1
3, 0.27, 66.0, 6
3, 0.27, 86.0, 1
3, 0.27, 89.0, 1
3, 0.27, 93.0, 1
3, 0.27, 99.0, 3
3, 0.27, 101.0, 3
3, 0.27, 100.0, 1
3, 0.27, 102.0, 3
3, 0.27, 103.0, 10
3, 0.27, 2.0, 1609
3, 0.27, 3.0, 782
3, 0.27, 4.0, 793
3, 0.27, 5.0, 328
3, 0.27, 6.0, 172
3, 0.27, 7.0, 301
3, 0.27, 126.0, 1
3, 0.27, 128.0, 1
3, 0.27, 135.0, 1
3, 0.27, 137.0, 1
3, 0.27, 138.0, 1
3, 0.27, 140.0, 4
3, 0.27, 141.0, 2
3, 0.27, 142.0, 14
3, 0.27, 139.0, 2
3, 0.27, 0.0, 4754
3, 0.28, 1.0, 3429
3, 0.28, 8.0, 129
3, 0.28, 9.0, 197
3, 0.28, 10.0, 157
3, 0.28, 11.0, 69
3, 0.28, 12.0, 89
3, 0.28, 13.0, 213
3, 0.28, 14.0, 273
3, 0.28, 15.0, 60
3, 0.28, 16.0, 198
3, 0.28, 17.0, 89
3, 0.28, 18.0, 46
3, 0.28, 19.0, 21
3, 0.28, 20.0, 6
3, 0.28, 21.0, 13
3, 0.28, 22.0, 14
3, 0.28, 23.0, 23
3, 0.28, 24.0, 45
3, 0.28, 25.0, 68
3, 0.28, 26.0, 4
3, 0.28, 27.0, 13
3, 0.28, 28.0, 31
3, 0.28, 30.0, 1
3, 0.28, 31.0, 1
3, 0.28, 32.0, 2
3, 0.28, 33.0, 3
3, 0.28, 34.0, 5
3, 0.28, 35.0, 2
3, 0.28, 36.0, 8
3, 0.28, 37.0, 11
3, 0.28, 38.0, 7
3, 0.28, 40.0, 3
3, 0.28, 41.0, 2
3, 0.28, 43.0, 2
3, 0.28, 44.0, 2
3, 0.28, 45.0, 6
3, 0.28, 46.0, 4
3, 0.28, 47.0, 7
3, 0.28, 48.0, 7
3, 0.28, 49.0, 11
3, 0.28, 50.0, 5
3, 0.28, 51.0, 12
3, 0.28, 52.0, 18
3, 0.28, 53.0, 67
3, 0.28, 55.0, 2
3, 0.28, 58.0, 1
3, 0.28, 59.0, 1
3, 0.28, 60.0, 1
3, 0.28, 61.0, 4
3, 0.28, 62.0, 9
3, 0.28, 65.0, 2
3, 0.28, 64.0, 2
3, 0.28, 66.0, 4
3, 0.28, 89.0, 1
3, 0.28, 94.0, 2
3, 0.28, 96.0, 1
3, 0.28, 99.0, 2
3, 0.28, 101.0, 1
3, 0.28, 100.0, 1
3, 0.28, 102.0, 3
3, 0.28, 103.0, 4
3, 0.28, 114.0, 1
3, 0.28, 2.0, 1386
3, 0.28, 3.0, 821
3, 0.28, 4.0, 794
3, 0.28, 5.0, 275
3, 0.28, 6.0, 164
3, 0.28, 7.0, 345
3, 0.28, 128.0, 1
3, 0.28, 132.0, 1
3, 0.28, 135.0, 1
3, 0.28, 138.0, 2
3, 0.28, 140.0, 1
3, 0.28, 141.0, 4
3, 0.28, 142.0, 12
3, 0.28, 139.0, 1
3, 0.28, 0.0, 4240
3, 0.29, 1.0, 3641
3, 0.29, 8.0, 161
3, 0.29, 9.0, 296
3, 0.29, 10.0, 155
3, 0.29, 11.0, 63
3, 0.29, 12.0, 69
3, 0.29, 13.0, 134
3, 0.29, 14.0, 121
3, 0.29, 15.0, 31
3, 0.29, 16.0, 60
3, 0.29, 17.0, 102
3, 0.29, 18.0, 99
3, 0.29, 19.0, 13
3, 0.29, 20.0, 4
3, 0.29, 21.0, 7
3, 0.29, 22.0, 12
3, 0.29, 23.0, 19
3, 0.29, 24.0, 21
3, 0.29, 25.0, 53
3, 0.29, 26.0, 4
3, 0.29, 27.0, 9
3, 0.29, 28.0, 24
3, 0.29, 29.0, 1
3, 0.29, 31.0, 1
3, 0.29, 32.0, 1
3, 0.29, 33.0, 4
3, 0.29, 34.0, 4
3, 0.29, 35.0, 2
3, 0.29, 36.0, 9
3, 0.29, 37.0, 14
3, 0.29, 38.0, 10
3, 0.29, 39.0, 1
3, 0.29, 40.0, 1
3, 0.29, 41.0, 2
3, 0.29, 43.0, 3
3, 0.29, 44.0, 6
3, 0.29, 45.0, 6
3, 0.29, 46.0, 10
3, 0.29, 47.0, 10
3, 0.29, 48.0, 7
3, 0.29, 49.0, 11
3, 0.29, 50.0, 6
3, 0.29, 51.0, 6
3, 0.29, 52.0, 14
3, 0.29, 53.0, 63
3, 0.29, 58.0, 1
3, 0.29, 59.0, 2
3, 0.29, 60.0, 1
3, 0.29, 61.0, 8
3, 0.29, 62.0, 10
3, 0.29, 63.0, 1
3, 0.29, 65.0, 1
3, 0.29, 64.0, 1
3, 0.29, 66.0, 3
3, 0.29, 90.0, 1
3, 0.29, 97.0, 1
3, 0.29, 101.0, 3
3, 0.29, 100.0, 2
3, 0.29, 102.0, 4
3, 0.29, 103.0, 8
3, 0.29, 2.0, 1339
3, 0.29, 3.0, 1206
3, 0.29, 4.0, 732
3, 0.29, 5.0, 278
3, 0.29, 6.0, 216
3, 0.29, 7.0, 314
3, 0.29, 117.0, 1
3, 0.29, 133.0, 1
3, 0.29, 138.0, 1
3, 0.29, 140.0, 1
3, 0.29, 141.0, 6
3, 0.29, 142.0, 13
3, 0.29, 0.0, 4288
3, 0.3, 1.0, 2755
3, 0.3, 8.0, 148
3, 0.3, 9.0, 172
3, 0.3, 10.0, 87
3, 0.3, 11.0, 68
3, 0.3, 12.0, 116
3, 0.3, 13.0, 162
3, 0.3, 14.0, 93
3, 0.3, 15.0, 37
3, 0.3, 16.0, 33
3, 0.3, 17.0, 120
3, 0.3, 18.0, 53
3, 0.3, 19.0, 15
3, 0.3, 20.0, 2
3, 0.3, 21.0, 4
3, 0.3, 22.0, 13
3, 0.3, 23.0, 21
3, 0.3, 24.0, 12
3, 0.3, 25.0, 41
3, 0.3, 26.0, 3
3, 0.3, 27.0, 8
3, 0.3, 28.0, 19
3, 0.3, 29.0, 1
3, 0.3, 30.0, 1
3, 0.3, 31.0, 2
3, 0.3, 33.0, 2
3, 0.3, 34.0, 9
3, 0.3, 35.0, 6
3, 0.3, 36.0, 6
3, 0.3, 37.0, 17
3, 0.3, 38.0, 27
3, 0.3, 40.0, 2
3, 0.3, 41.0, 1
3, 0.3, 43.0, 2
3, 0.3, 44.0, 3
3, 0.3, 45.0, 6
3, 0.3, 46.0, 5
3, 0.3, 47.0, 10
3, 0.3, 48.0, 1
3, 0.3, 49.0, 6
3, 0.3, 50.0, 4
3, 0.3, 51.0, 6
3, 0.3, 52.0, 3
3, 0.3, 53.0, 19
3, 0.3, 55.0, 1
3, 0.3, 57.0, 1
3, 0.3, 58.0, 1
3, 0.3, 59.0, 1
3, 0.3, 60.0, 1
3, 0.3, 61.0, 4
3, 0.3, 62.0, 9
3, 0.3, 63.0, 1
3, 0.3, 65.0, 1
3, 0.3, 66.0, 11
3, 0.3, 85.0, 1
3, 0.3, 101.0, 1
3, 0.3, 100.0, 1
3, 0.3, 102.0, 3
3, 0.3, 103.0, 7
3, 0.3, 2.0, 1387
3, 0.3, 3.0, 992
3, 0.3, 4.0, 401
3, 0.3, 5.0, 277
3, 0.3, 6.0, 151
3, 0.3, 7.0, 315
3, 0.3, 129.0, 1
3, 0.3, 128.0, 1
3, 0.3, 133.0, 1
3, 0.3, 135.0, 2
3, 0.3, 137.0, 1
3, 0.3, 138.0, 1
3, 0.3, 140.0, 1
3, 0.3, 141.0, 5
3, 0.3, 142.0, 7
3, 0.3, 139.0, 3
3, 0.3, 0.0, 3373
3, 0.31, 1.0, 2138
3, 0.31, 8.0, 276
3, 0.31, 9.0, 160
3, 0.31, 10.0, 66
3, 0.31, 11.0, 53
3, 0.31, 12.0, 61
3, 0.31, 13.0, 166
3, 0.31, 14.0, 102
3, 0.31, 15.0, 35
3, 0.31, 16.0, 47
