category,x_var,y_var,weight
5, 410, 0, 1
5, 410, 1100, 1
5, 411, 1000, 1
5, 419, 9000, 1
5, 42, 11900, 1
5, 42, 900, 3
5, 423, 18900, 1
5, 424, 7400, 1
5, 437, 830, 1
5, 444, 4300, 1
5, 444, 6500, 1
5, 451, 6900, 1
5, 453, 2300, 1
5, 455, 3200, 1
5, 463, 2400, 1
5, 463, 3500, 1
5, 465, 0, 1
5, 471, 2700, 1
5, 474, 3500, 1
5, 477, 2100, 1
5, 498, 4400, 1
5, 5, 10100, 2
5, 5, 11200, 2
5, 5, 12300, 1
5, 5, 13400, 1
5, 5, 15600, 1
5, 5, 2000, 302
5, 5, 200, 211
5, 5, 29900, 1
5, 5, 3100, 101
5, 5, 310, 202
5, 5, 4200, 44
5, 5, 420, 217
5, 5, 5300, 30
5, 5, 530, 174
5, 5, 6400, 10
5, 5, 640, 177
5, 5, 7500, 6
5, 5, 750, 150
5, 5, 75, 2
5, 5, 8600, 6
5, 5, 860, 113
5, 5, 86, 4
5, 5, 9700, 3
5, 5, 970, 108
5, 5, 97, 5
5, 50, 11600, 2
5, 50, 6000, 1
5, 50, 600, 1
5, 50, 710, 3
5, 50, 820, 1
5, 50, 9300, 1
5, 50, 930, 2
5, 502, 9500, 1
5, 503, 8300, 1
5, 51, 700, 2
5, 51, 810, 3
5, 51, 920, 1
5, 510, 1000, 1
5, 516, 8100, 1
5, 52, 8000, 1
5, 52, 800, 2
5, 52, 910, 1
5, 520, 0, 1
5, 520, 2200, 1
5, 53, 11900, 1
5, 53, 21800, 1
5, 53, 900, 2
5, 533, 32100, 1
5, 536, 5000, 1
5, 542, 0, 1
5, 544, 10100, 1
5, 551, 2400, 1
5, 552, 890, 1
5, 555, 2000, 1
5, 572, 3600, 1
5, 575, 1100, 1
5, 575, 5500, 1
5, 581, 2700, 1
5, 598, 11100, 1
5, 6, 10200, 1
5, 6, 11300, 2
5, 6, 13500, 1
5, 6, 3000, 112
5, 6, 300, 158
5, 6, 4100, 46
5, 6, 410, 147
5, 6, 5200, 19
5, 6, 520, 109
5, 6, 6300, 8
5, 6, 630, 118
5, 6, 7400, 4
5, 6, 740, 103
5, 6, 74, 3
5, 6, 8500, 1
5, 6, 850, 89
5, 6, 85, 2
5, 6, 960, 68
5, 6, 96, 7
5, 60, 10400, 1
5, 60, 6100, 1
5, 60, 610, 1
5, 60, 7200, 1
5, 60, 720, 1
5, 61, 6000, 2
5, 61, 600, 1
5, 61, 7100, 1
5, 61, 710, 1
5, 61, 820, 1
5, 61, 930, 1
5, 62, 7000, 1
5, 62, 810, 2
5, 62, 9200, 1
5, 622, 5200, 1
5, 625, 820, 1
5, 63, 800, 3
5, 64, 9000, 1
5, 64, 900, 3
5, 642, 6500, 1
5, 683, 4600, 1
5, 692, 370, 1
5, 696, 0, 1
5, 7, 10300, 2
5, 7, 4000, 48
5, 7, 400, 100
5, 7, 5100, 18
5, 7, 510, 97
5, 7, 51, 1
5, 7, 6200, 8
5, 7, 620, 96
5, 7, 62, 1
5, 7, 7300, 5
5, 7, 730, 94
5, 7, 73, 1
5, 7, 8400, 6
5, 7, 840, 78
5, 7, 84, 1
5, 7, 950, 59
5, 7, 95, 3
5, 70, 4000, 2
5, 70, 5100, 1
5, 70, 510, 1
5, 70, 9500, 1
5, 70, 950, 1
5, 71, 5000, 1
5, 71, 6100, 1
5, 71, 940, 2
5, 72, 6000, 1
5, 72, 600, 1
5, 72, 710, 1
5, 72, 8200, 1
5, 72, 820, 1
5, 73, 7000, 1
5, 73, 920, 1
5, 74, 800, 1
5, 742, 3100, 1
5, 75, 9000, 1
5, 75, 900, 3
5, 784, 2200, 1
5, 795, 7700, 1
5, 796, 4300, 1
5, 797, 2000, 1
5, 8, 5000, 21
5, 8, 500, 68
5, 8, 6100, 8
5, 8, 610, 71
5, 8, 61, 1
5, 8, 7200, 8
5, 8, 720, 59
5, 8, 8300, 1
5, 8, 830, 60
5, 8, 83, 1
5, 8, 9400, 1
5, 8, 940, 41
5, 8, 94, 1
5, 80, 16800, 1
5, 80, 3000, 2
5, 80, 300, 1
5, 80, 4100, 1
5, 80, 850, 2
5, 80, 960, 1
5, 81, 12500, 1
5, 81, 4000, 1
5, 81, 5100, 1
5, 81, 8400, 1
5, 81, 950, 3
5, 82, 5000, 2
5, 82, 8300, 1
5, 82, 830, 1
5, 82, 940, 1
5, 823, 8200, 1
5, 824, 8100, 1
5, 83, 6000, 1
5, 83, 820, 1
5, 83, 930, 1
5, 86, 900, 1
5, 879, 8100, 1
5, 9, 10500, 1
5, 9, 12700, 1
5, 9, 6000, 5
5, 9, 600, 60
5, 9, 710, 44
5, 9, 71, 1
5, 9, 8200, 2
5, 9, 820, 40
5, 9, 9300, 4
5, 9, 930, 29
5, 9, 93, 1
5, 90, 2000, 3
5, 90, 3100, 3
5, 90, 750, 1
5, 90, 970, 1
5, 91, 11300, 1
5, 91, 3000, 2
5, 91, 4100, 3
5, 91, 520, 2
5, 92, 510, 1
5, 93, 500, 1
5, 93, 720, 2
5, 93, 9400, 2
5, 94, 12700, 1
5, 94, 710, 1
5, 94, 8200, 1
5, 96, 910, 3
5, 997, 7300, 1
6, 50, 5.0, 1590
6, 60, 4.0, 541
6, 61, 5.0, 2528
6, 7, 1.0, 3555
6, 70, 3.0, 224
6, 700, 1.0, 24
6, 71, 4.0, 354
6, 72, 5.0, 1363
6, 8, 2.0, 1955
6, 80, 2.0, 90
6, 800, 2.0, 13
6, 81, 3.0, 137
6, 810, 1.0, 5
6, 82, 4.0, 543
6, 83, 5.0, 954
6, 9, 3.0, 5170
6, 90, 1.0, 283
6, 900, 3.0, 4
6, 91, 2.0, 86
6, 92, 3.0, 183
6, 920, 1.0, 17
6, 93, 4.0, 437
6, 94, 5.0, 2120
4, 0, 1200, 8188
4, 0, 12, 240
4, 0, 140, 36509
4, 0, 2300, 1229
4, 0, 23, 169
4, 0, 250, 17091
4, 0, 3400, 303
4, 0, 34, 157
4, 0, 360, 10149
4, 0, 4500, 84
4, 0, 45, 148
4, 0, 470, 6425
4, 0, 5600, 34
4, 0, 56, 145
4, 0, 580, 4346
4, 0, 6700, 11
4, 0, 67, 140
4, 0, 690, 3245
4, 0, 7800, 6
4, 0, 78, 240
4, 0, 89, 619
4, 1, 1100, 5249
4, 1, 11, 11
4, 1, 130, 7213
4, 1, 2200, 942
4, 1, 22, 8
4, 1, 240, 4094
4, 1, 3300, 288
4, 1, 33, 4
4, 1, 350, 3139
4, 1, 4400, 86
4, 1, 44, 8
4, 1, 460, 2298
4, 1, 5500, 23
4, 1, 55, 12
4, 1, 570, 1759
4, 1, 6600, 11
4, 1, 66, 21
4, 1, 680, 1329
4, 1, 7700, 5
4, 1, 77, 39
4, 1, 790, 1058
4, 1, 8800, 6
4, 1, 88, 100
4, 1, 9900, 1
4, 1, 99, 381
4, 10, 12900, 1
4, 10, 800, 53
4, 10, 910, 47
4, 100, 1100, 2
4, 100, 2200, 3
4, 100, 3300, 1
4, 100, 4400, 2
4, 100, 5500, 1
4, 100, 790, 1
4, 101, 1000, 4
4, 101, 2100, 4
4, 101, 3200, 1
4, 101, 4300, 3
4, 102, 0, 2
4, 102, 2000, 3
4, 102, 5300, 1
4, 102, 7500, 1
4, 102, 880, 1
4, 102, 990, 1
4, 103, 3000, 2
4, 103, 430, 1
4, 103, 5200, 1
4, 103, 870, 1
4, 104, 10100, 1
4, 104, 200, 1
4, 104, 4000, 1
4, 104, 420, 1
4, 104, 530, 1
4, 104, 860, 1
4, 104, 95, 1
4, 104, 970, 1
4, 105, 5000, 1
4, 105, 630, 1
4, 105, 8300, 1
4, 105, 850, 1
4, 106, 730, 1
4, 1064, 600, 1
4, 107, 720, 1
4, 107, 940, 1
4, 108, 820, 1
4, 11, 10800, 1
4, 11, 11900, 1
4, 11, 900, 35
4, 110, 3400, 3
4, 110, 6700, 1
4, 111, 1100, 3
4, 111, 2200, 2
4, 111, 3300, 1
4, 111, 7700, 1
4, 112, 1000, 1
4, 112, 230, 1
4, 112, 3200, 2
4, 112, 5400, 2
4, 112, 560, 1
4, 112, 780, 1
4, 113, 0, 2
4, 113, 3100, 3
4, 113, 550, 1
4, 113, 6400, 1
4, 113, 990, 1
4, 114, 3000, 3
4, 114, 320, 1
4, 114, 430, 1
4, 114, 5200, 1
4, 114, 980, 1
4, 115, 11200, 1
4, 115, 4000, 1
4, 115, 5100, 1
4, 115, 860, 1
4, 116, 5000, 1
4, 116, 520, 1
4, 116, 960, 2
4, 117, 6000, 1
4, 117, 730, 1
4, 118, 500, 1
4, 118, 940, 1
4, 12, 10900, 1
4, 120, 1300, 2
4, 120, 2400, 3
4, 120, 3500, 1
4, 120, 4600, 1
4, 120, 590, 1
4, 120, 7900, 1
4, 121, 1200, 2
4, 121, 3400, 1
4, 121, 360, 1
4, 121, 6700, 1
4, 121, 690, 1
4, 122, 1100, 2
4, 122, 2200, 4
4, 122, 3300, 1
4, 122, 5500, 2
4, 122, 680, 1
4, 122, 790, 1
4, 123, 1000, 5
4, 123, 2100, 1
4, 123, 230, 1
4, 123, 4300, 1
4, 123, 6500, 1
4, 124, 110, 1
4, 124, 2000, 2
4, 124, 3100, 1
4, 124, 330, 1
4, 124, 4200, 1
4, 124, 770, 1
4, 124, 990, 2
4, 125, 210, 1
4, 126, 4000, 2
4, 127, 6100, 2
4, 127, 850, 1
4, 128, 7100, 1
4, 128, 950, 1
4, 129, 11500, 1
4, 129, 8100, 1
4, 129, 940, 2
4, 130, 3600, 2
4, 130, 6900, 1
4, 131, 1300, 2
4, 131, 2400, 3
4, 131, 3500, 1
4, 132, 1200, 2
4, 132, 140, 1
4, 132, 2300, 1
4, 132, 3400, 2
4, 133, 1100, 1
4, 133, 3300, 3
4, 133, 680, 1
4, 133, 8800, 1
4, 134, 3200, 2
4, 134, 4300, 1
4, 134, 780, 1
4, 135, 0, 1
4, 135, 2000, 2
4, 135, 440, 1
4, 136, 12200, 1
4, 136, 6300, 1
4, 137, 4000, 2
4, 138, 520, 1
4, 138, 6100, 1
4, 139, 11400, 1
4, 139, 12500, 1
4, 139, 840, 1
4, 140, 1500, 2
4, 140, 2600, 1
4, 141, 1400, 2
4, 141, 3600, 1
4, 141, 4700, 1
4, 141, 6900, 1
4, 142, 1300, 1
4, 143, 1200, 2
4, 143, 5600, 1
4, 144, 1100, 1
4, 144, 2200, 1
4, 144, 4400, 1
4, 144, 460, 1
4, 145, 1000, 3
4, 145, 2100, 1
4, 145, 3200, 1
4, 145, 5400, 1
4, 146, 0, 1
4, 146, 2000, 1
4, 146, 3100, 2
4, 146, 4200, 1
4, 146, 8600, 1
4, 147, 4100, 1
4, 147, 5200, 1
4, 148, 7300, 1
4, 149, 5000, 1
4, 150, 2700, 1
4, 151, 1500, 2
4, 151, 170, 1
4, 151, 2600, 1
4, 151, 390, 1
4, 151, 4800, 1
4, 152, 1400, 1
4, 152, 4700, 1
4, 153, 16100, 1
4, 153, 2400, 2
4, 153, 3500, 1
4, 153, 4600, 1
4, 154, 1200, 1
4, 154, 2300, 3
4, 154, 4500, 1
4, 154, 690, 1
4, 155, 2200, 1
4, 156, 2100, 3
4, 156, 4300, 2
4, 156, 5400, 1
4, 157, 3100, 1
4, 158, 10000, 1
4, 159, 640, 1
4, 161, 1600, 2
4, 162, 1500, 1
4, 162, 2600, 1
4, 162, 3700, 1
4, 163, 1400, 4
4, 163, 490, 1
4, 165, 1200, 1
4, 165, 2300, 2
4, 166, 2200, 1
4, 167, 670, 1
4, 168, 2000, 1
4, 168, 3100, 1
4, 168, 5300, 1
4, 169, 13300, 1
4, 169, 3000, 2
4, 169, 760, 1
4, 170, 1800, 2
4, 170, 2900, 1
4, 172, 1600, 1
4, 173, 5900, 1
4, 174, 1400, 1
4, 174, 2500, 1
4, 174, 3600, 1
4, 174, 6900, 1
4, 175, 1300, 2
4, 175, 2400, 1
4, 176, 3400, 1
4, 176, 470, 1
4, 177, 1100, 1
4, 177, 240, 1
4, 177, 3300, 1
4, 177, 4400, 1
4, 177, 680, 1
4, 178, 2100, 1
4, 178, 5400, 1
4, 178, 560, 1
4, 181, 2900, 1
4, 182, 1700, 3
4, 183, 2700, 1
4, 184, 390, 1
4, 185, 2500, 2
4, 186, 1300, 2
4, 186, 5700, 1
4, 187, 1200, 2
4, 187, 2300, 2
4, 187, 3400, 1
4, 187, 360, 1
4, 187, 8900, 1
4, 188, 3300, 1
4, 188, 5500, 1
4, 189, 2100, 2
4, 189, 3200, 3
4, 189, 4300, 1
4, 189, 6500, 1
4, 192, 1800, 1
4, 192, 2900, 1
4, 193, 1700, 2
4, 193, 2800, 2
4, 196, 1400, 2
4, 196, 380, 1
4, 196, 5800, 1
4, 198, 1200, 1
4, 198, 4500, 1
4, 2, 1000, 3892
4, 2, 10, 3
4, 2, 12000, 2
4, 2, 120, 2581
4, 2, 2100, 774
4, 2, 230, 1713
4, 2, 3200, 218
4, 2, 32, 1
4, 2, 340, 1383
4, 2, 4300, 72
4, 2, 43, 1
4, 2, 450, 1134
4, 2, 5400, 33
4, 2, 54, 6
4, 2, 560, 888
4, 2, 6500, 13
4, 2, 65, 11
4, 2, 670, 695
4, 2, 7600, 8
4, 2, 76, 20
4, 2, 780, 576
4, 2, 8700, 1
4, 2, 87, 34
4, 2, 890, 461
4, 2, 9800, 1
4, 2, 98, 123
4, 20, 700, 25
4, 20, 810, 15
4, 20, 9000, 2
4, 20, 920, 17
4, 200, 1000, 4
4, 200, 2100, 1
4, 200, 7600, 1
4, 201, 2000, 1
4, 201, 4200, 1
4, 205, 6000, 1
4, 206, 940, 1
4, 207, 8000, 1
4, 21, 12900, 1
4, 21, 32700, 1
4, 21, 800, 13
4, 21, 910, 11
4, 210, 2200, 1
4, 210, 5500, 1
4, 211, 1000, 1
4, 211, 3200, 1
4, 212, 4200, 1
4, 212, 770, 1
4, 214, 4000, 1
4, 215, 5000, 1
4, 215, 6100, 1
4, 217, 8100, 1
4, 22, 900, 13
4, 220, 1200, 2
4, 223, 3100, 1
4, 223, 6400, 1
4, 223, 7500, 1
4, 224, 3000, 1
4, 224, 4100, 2
4, 224, 870, 1
4, 225, 4000, 2
4, 230, 2400, 1
4, 232, 1100, 1
4, 232, 2200, 1
4, 233, 1000, 2
4, 233, 3200, 1
4, 234, 2000, 1
4, 2341, 10600, 1
4, 235, 3000, 1
4, 236, 4000, 1
4, 239, 12600, 1
4, 240, 5800, 1
4, 241, 1300, 1
4, 241, 3500, 1
4, 241, 4600, 1
4, 242, 3400, 1
4, 242, 4500, 1
4, 243, 3300, 1
4, 244, 1000, 1
4, 245, 2000, 1
4, 245, 4200, 1
4, 246, 4100, 1
4, 246, 6300, 1
4, 248, 630, 1
4, 249, 950, 1
4, 250, 3700, 3
4, 251, 2500, 1
4, 253, 3400, 2
4, 253, 5600, 1
4, 253, 8900, 1
4, 254, 2200, 1
4, 255, 1000, 1
4, 256, 11000, 1
4, 260, 4900, 1
4, 261, 1500, 1
4, 262, 5800, 2
4, 265, 790, 1
4, 266, 1000, 1
4, 266, 4300, 1
4, 269, 4000, 1
4, 270, 3900, 1
4, 271, 1600, 1
4, 271, 2700, 1
4, 272, 1500, 1
4, 273, 1400, 2
4, 273, 4700, 1
4, 274, 1300, 1
4, 274, 5700, 1
4, 275, 1200, 1
4, 275, 3400, 1
4, 275, 7800, 1
4, 276, 14100, 1
4, 276, 25100, 1
4, 279, 3000, 1
4, 283, 2600, 1
4, 284, 490, 1
4, 287, 2200, 1
4, 288, 2100, 1
4, 293, 1600, 1
4, 293, 4900, 1
4, 295, 1400, 1
4, 299, 2100, 1
4, 3, 0, 72
4, 3, 11000, 1
4, 3, 110, 1027
4, 3, 12100, 1
4, 3, 15400, 1
4, 3, 2000, 652
4, 3, 220, 895
4, 3, 3100, 223
4, 3, 31, 2
4, 3, 330, 745
4, 3, 4200, 70
4, 3, 42, 2
4, 3, 440, 628
4, 3, 5300, 29
4, 3, 53, 1
4, 3, 550, 490
4, 3, 6400, 12
4, 3, 64, 7
4, 3, 660, 417
4, 3, 7500, 4
4, 3, 75, 14
4, 3, 770, 364
4, 3, 8600, 3
4, 3, 86, 16
4, 3, 880, 309
4, 3, 9700, 1
4, 3, 97, 46
4, 3, 990, 254
4, 30, 11600, 1
4, 30, 600, 9
4, 30, 710, 4
4, 30, 8000, 1
4, 30, 820, 9
4, 30, 930, 4
4, 303, 5000, 1
4, 31, 700, 9
4, 31, 810, 4
4, 31, 90, 1
4, 31, 920, 6
4, 316, 940, 1
4, 32, 800, 5
4, 32, 910, 5
4, 320, 3300, 1
4, 324, 7300, 1
4, 326, 23500, 1
4, 33, 10800, 3
4, 33, 900, 2
4, 330, 2300, 1
4, 330, 6700, 1
4, 333, 0, 1
4, 340, 2400, 1
4, 340, 5700, 1
4, 341, 360, 1
4, 344, 18700, 1
4, 350, 1400, 1
4, 352, 2300, 1
4, 353, 6600, 1
4, 354, 1000, 1
4, 354, 3200, 1
4, 354, 890, 1
4, 363, 2300, 1
4, 370, 1600, 1
4, 376, 450, 1
4, 376, 670, 1
4, 377, 8600, 1
4, 385, 6700, 1
4, 387, 1000, 1
4, 387, 340, 1
4, 389, 5200, 1
4, 391, 1700, 1
4, 4, 100, 464
4, 4, 11100, 3
4, 4, 13300, 1
4, 4, 210, 530
4, 4, 3000, 163
4, 4, 320, 445
4, 4, 4100, 67
4, 4, 430, 374
4, 4, 5200, 34
4, 4, 52, 1
4, 4, 540, 347
4, 4, 6300, 15
4, 4, 63, 4
4, 4, 650, 278
4, 4, 7400, 8
4, 4, 74, 10
4, 4, 760, 265
4, 4, 8500, 6
4, 4, 85, 9
4, 4, 870, 215
4, 4, 9600, 1
4, 4, 96, 29
4, 4, 980, 192
4, 40, 500, 3
4, 40, 610, 1
4, 40, 7000, 4
4, 40, 720, 2
4, 40, 8100, 1
4, 40, 830, 3
4, 40, 940, 3
4, 41, 11600, 1
4, 41, 30300, 1
4, 41, 600, 2
4, 41, 8000, 1
4, 41, 820, 3
4, 41, 930, 2
4, 413, 850, 1
4, 42, 12800, 1
4, 42, 700, 3
4, 42, 810, 5
4, 42, 920, 1
4, 423, 4000, 1
4, 423, 750, 1
4, 43, 11800, 1
4, 43, 800, 1
4, 43, 910, 2
4, 433, 4100, 1
4, 436, 10300, 1
4, 436, 9300, 1
4, 439, 9000, 1
4, 442, 3200, 1
4, 451, 3400, 1
4, 454, 880, 1
4, 457, 8300, 1
4, 462, 5600, 1
4, 463, 3300, 1
4, 464, 3200, 1
4, 466, 11100, 1
4, 468, 7200, 1
4, 470, 4800, 1
4, 472, 17200, 1
4, 472, 3500, 1
4, 473, 6700, 1
4, 476, 3100, 1
4, 483, 3500, 1
4, 488, 5200, 1
4, 496, 3300, 1
4, 498, 0, 1
4, 5, 10100, 1
4, 5, 11200, 2
4, 5, 13400, 1
4, 5, 15600, 1
4, 5, 200, 328
4, 5, 310, 310
4, 5, 4000, 57
4, 5, 40, 1
4, 5, 420, 281
4, 5, 5100, 24
4, 5, 530, 226
4, 5, 6200, 4
4, 5, 62, 1
4, 5, 640, 217
4, 5, 7300, 7
4, 5, 73, 3
4, 5, 750, 189
4, 5, 8400, 5
4, 5, 84, 10
4, 5, 860, 147
4, 5, 95, 18
4, 5, 970, 123
4, 50, 510, 4
4, 50, 6000, 1
4, 50, 620, 2
4, 50, 7100, 1
4, 50, 730, 2
4, 50, 8200, 3
4, 50, 840, 4
4, 50, 950, 4
4, 502, 6000, 1
4, 506, 11800, 1
4, 51, 500, 1
4, 51, 610, 1
4, 51, 720, 2
4, 51, 830, 1
4, 51, 940, 3
4, 511, 5100, 1
4, 512, 8300, 1
4, 52, 600, 1
4, 52, 710, 3
4, 52, 820, 2
4, 522, 4000, 1
4, 526, 14900, 1
4, 53, 10600, 1
4, 53, 700, 3
4, 53, 810, 2
4, 53, 920, 1
4, 533, 9500, 1
4, 537, 710, 1
4, 54, 800, 3
4, 54, 910, 4
4, 541, 3200, 1
4, 542, 4200, 1
4, 544, 5100, 1
4, 550, 2300, 1
4, 571, 4600, 1
4, 573, 4400, 1
4, 575, 2000, 1
4, 593, 1300, 1
4, 595, 5500, 1
4, 6, 10200, 1
4, 6, 300, 187
4, 6, 410, 209
4, 6, 5000, 13
4, 6, 50, 1
4, 6, 520, 142
4, 6, 6100, 7
4, 6, 61, 1
4, 6, 630, 139
4, 6, 7200, 8
4, 6, 72, 2
4, 6, 740, 132
4, 6, 8300, 1
4, 6, 83, 8
4, 6, 850, 125
4, 6, 9400, 1
4, 6, 94, 10
4, 6, 960, 80
4, 60, 300, 3
4, 60, 410, 2
4, 60, 5000, 1
4, 60, 520, 1
4, 60, 630, 1
4, 60, 740, 2
4, 60, 960, 1
4, 61, 10300, 1
4, 61, 400, 1
4, 61, 510, 1
4, 61, 7100, 1
4, 61, 730, 3
4, 61, 840, 2
4, 61, 9300, 1
4, 62, 500, 2
4, 62, 8100, 1
4, 63, 600, 1
4, 63, 930, 1
4, 632, 4000, 1
4, 64, 810, 1
4, 640, 1000, 1
4, 65, 800, 3
4, 65, 910, 2
4, 650, 6600, 1
4, 66, 11900, 1
4, 66, 900, 2
4, 674, 4200, 1
4, 7, 10300, 1
4, 7, 15800, 1
4, 7, 31200, 1
4, 7, 400, 176
4, 7, 510, 150
4, 7, 6000, 12
4, 7, 60, 1
4, 7, 620, 119
4, 7, 7100, 3
4, 7, 71, 2
4, 7, 730, 123
4, 7, 8200, 3
4, 7, 82, 2
4, 7, 840, 85
4, 7, 93, 4
4, 7, 950, 67
4, 70, 4000, 1
4, 70, 420, 1
4, 70, 5100, 1
4, 70, 640, 1
4, 70, 7300, 1
4, 70, 970, 2
4, 71, 410, 3
4, 71, 5000, 1
4, 71, 520, 2
4, 71, 630, 1
4, 71, 9400, 1
4, 72, 400, 1
4, 72, 7100, 1
4, 72, 8200, 1
4, 72, 840, 1
4, 72, 9300, 1
4, 72, 950, 1
4, 73, 610, 2
4, 731, 7300, 1
4, 733, 9300, 1
4, 74, 600, 1
4, 74, 710, 1
4, 74, 8000, 1
4, 75, 700, 1
4, 75, 810, 1
4, 75, 920, 1
4, 751, 3100, 1
4, 76, 800, 1
4, 76, 910, 2
4, 77, 900, 3
4, 771, 3300, 1
4, 781, 3400, 1
4, 795, 0, 1
4, 8, 11500, 2
4, 8, 14800, 1
4, 8, 500, 100
4, 8, 610, 85
4, 8, 7000, 3
4, 8, 70, 1
4, 8, 720, 72
4, 8, 8100, 3
4, 8, 81, 2
4, 8, 830, 88
4, 8, 9200, 1
4, 8, 92, 5
4, 8, 940, 66
4, 80, 100, 1
4, 80, 3000, 4
4, 80, 4100, 1
4, 80, 5200, 1
4, 80, 6300, 1
4, 80, 650, 1
4, 80, 8500, 1
4, 80, 870, 1
4, 80, 980, 1
4, 81, 10100, 1
4, 81, 4000, 1
4, 82, 5000, 1
4, 82, 850, 2
4, 83, 6000, 1
4, 83, 840, 1
4, 83, 950, 1
4, 84, 500, 1
4, 84, 7000, 1
4, 84, 830, 1
4, 85, 600, 1
4, 85, 710, 1
4, 85, 820, 1
4, 852, 9500, 1
4, 86, 700, 2
4, 873, 5200, 1
4, 88, 900, 3
4, 880, 4500, 1
4, 895, 5200, 1
4, 9, 10500, 1
4, 9, 11600, 1
4, 9, 13800, 1
4, 9, 600, 80
4, 9, 710, 51
4, 9, 80, 2
4, 9, 820, 67
4, 9, 9100, 1
4, 9, 91, 5
4, 9, 930, 42
4, 90, 0, 3
4, 90, 2000, 2
4, 90, 3100, 1
4, 90, 4200, 2
4, 90, 440, 1
4, 90, 550, 2
4, 90, 660, 1
4, 90, 770, 1
4, 90, 990, 2
4, 91, 3000, 7
4, 91, 4100, 3
4, 91, 650, 3
4, 91, 870, 1
4, 92, 15600, 1
4, 92, 4000, 1
4, 92, 420, 1
4, 92, 640, 1
4, 93, 410, 2
4, 93, 6100, 1
4, 93, 630, 2
4, 93, 850, 1
4, 93, 960, 1
4, 94, 400, 1
4, 94, 620, 1
4, 94, 730, 2
4, 94, 840, 1
4, 95, 7000, 1
4, 96, 11600, 1
4, 96, 820, 1
4, 97, 810, 1
4, 97, 920, 1
4, 98, 910, 4
4, 987, 940, 1
5, 0, 1300, 7557
5, 0, 13, 192
5, 0, 150, 35930
5, 0, 2400, 1175
5, 0, 24, 165
5, 0, 260, 17287
5, 0, 3500, 319
5, 0, 35, 156
5, 0, 370, 10697
5, 0, 4600, 92
5, 0, 46, 164
5, 0, 480, 7052
5, 0, 5700, 38
5, 0, 57, 155
5, 0, 590, 4837
5, 0, 6800, 17
5, 0, 68, 179
5, 0, 7900, 5
5, 0, 79, 256
5, 1, 1200, 4789
5, 1, 12, 7
5, 1, 140, 5609
5, 1, 17300, 1
5, 1, 2300, 989
5, 1, 23, 2
5, 1, 250, 3790
5, 1, 3400, 280
5, 1, 34, 3
5, 1, 360, 2961
5, 1, 4500, 95
5, 1, 45, 10
5, 1, 470, 2314
5, 1, 5600, 37
5, 1, 56, 5
5, 1, 580, 1749
5, 1, 6700, 13
5, 1, 67, 21
5, 1, 690, 1418
5, 1, 7800, 8
5, 1, 78, 45
5, 1, 8900, 6
5, 1, 89, 105
5, 10, 11900, 1
5, 10, 900, 39
5, 100, 1200, 5
5, 100, 2300, 2
5, 100, 4500, 1
5, 100, 5600, 1
5, 100, 580, 1
5, 100, 690, 3
5, 101, 1100, 1
5, 101, 2200, 1
5, 101, 680, 1
5, 102, 1000, 1
5, 102, 13100, 1
5, 102, 2100, 4
5, 102, 5400, 1
5, 102, 670, 1
5, 102, 780, 1
5, 103, 2000, 1
5, 103, 5300, 2
5, 103, 6400, 1
5, 103, 880, 1
5, 104, 10000, 1
5, 104, 210, 1
5, 104, 3000, 3
5, 104, 540, 1
5, 104, 9600, 1
5, 104, 980, 2
5, 105, 4000, 1
5, 105, 860, 1
5, 106, 6100, 1
5, 106, 7200, 1
5, 107, 950, 1
5, 11, 10900, 1
5, 110, 1300, 4
5, 110, 2400, 2
5, 111, 1200, 2
5, 111, 2300, 1
5, 111, 3400, 2
5, 111, 4500, 1
5, 111, 7800, 1
5, 112, 1100, 2
5, 112, 13000, 1
5, 112, 130, 2
5, 112, 14100, 1
5, 112, 3300, 1
5, 112, 4400, 1
5, 112, 790, 1
5, 113, 1000, 4
5, 113, 2100, 1
5, 113, 4300, 1
5, 113, 5400, 1
5, 114, 0, 2
5, 114, 2000, 1
5, 114, 220, 1
5, 114, 3100, 1
5, 114, 4200, 1
5, 114, 770, 1
5, 114, 8600, 1
5, 114, 880, 1
5, 115, 10000, 1
5, 115, 4100, 1
5, 115, 7400, 1
5, 115, 760, 1
5, 115, 980, 1
5, 116, 15600, 1
5, 116, 4000, 2
5, 116, 6200, 1
5, 116, 8400, 1
5, 117, 630, 1
5, 118, 7100, 1
5, 119, 720, 1
5, 119, 8100, 1
5, 120, 1400, 2
5, 120, 4700, 1
5, 121, 1300, 2
5, 121, 3500, 2
5, 121, 370, 1
5, 121, 7900, 1
5, 122, 2300, 1
5, 122, 3400, 1
5, 122, 690, 1
5, 123, 1100, 3
5, 123, 2200, 1
5, 124, 1000, 1
5, 125, 2000, 2
5, 125, 3100, 1
5, 125, 6400, 1
5, 125, 660, 1
5, 126, 3000, 1
5, 126, 4100, 1
5, 126, 5200, 1
5, 127, 200, 1
5, 127, 970, 1
5, 128, 20100, 1
5, 128, 410, 1
5, 128, 5000, 1
5, 128, 6100, 2
5, 128, 850, 1
5, 129, 400, 1
5, 130, 1500, 3
5, 130, 2600, 1
5, 130, 3700, 1
5, 131, 1400, 1
5, 131, 3600, 2
5, 131, 4700, 2
5, 131, 490, 1
5, 131, 6900, 1
5, 132, 1300, 2
5, 133, 1200, 2
5, 133, 19500, 1
5, 133, 2300, 1
5, 133, 3400, 1
