category,x_var,y_var,weight
3,98, 5.0,7
3,10, 4.0,25956
3,107, 3.0,1
3,108, 4.0,4
3,109, 5.0,4
3,11, 5.0,74855
3,116, 1.0,1
3,117, 2.0,2
3,118, 3.0,2
3,119, 4.0,1
3,20, 3.0,3021
3,21, 4.0,7076
3,22, 5.0,16508
3,30, 2.0,459
3,31, 3.0,638
3,32, 4.0,971
3,33, 5.0,2917
3,40, 1.0,130
3,41, 2.0,107
3,42, 3.0,174
3,43, 4.0,387
3,44, 5.0,1567
3,51, 1.0,119
3,52, 2.0,17
3,53, 3.0,37
3,54, 4.0,161
3,55, 5.0,1026
3,6, 1.0,5308
3,62, 1.0,8
3,63, 2.0,7
3,64, 3.0,23
3,65, 4.0,22
3,66, 5.0,280
3,7, 2.0,5083
3,73, 1.0,17
3,74, 2.0,5
3,75, 3.0,6
3,76, 4.0,9
3,77, 5.0,62
3,8, 3.0,10056
3,84, 1.0,16
3,85, 2.0,2
3,86, 3.0,7
3,87, 4.0,9
3,88, 5.0,39
3,9, 4.0,28504
3,95, 1.0,1
3,96, 2.0,1
3,98, 4.0,2
3,99, 5.0,2
3,10, 3.0,10583
3,106, 1.0,2
3,107, 2.0,1
3,108, 3.0,3
3,109, 4.0,2
3,11, 4.0,26894
3,117, 1.0,6
3,12, 5.0,71061
3,20, 2.0,1728
3,21, 3.0,2758
3,22, 4.0,5114
3,23, 5.0,16086
3,30, 1.0,712
3,31, 2.0,339
3,32, 3.0,375
3,33, 4.0,975
3,34, 5.0,3361
3,41, 1.0,173
3,42, 2.0,74
3,43, 3.0,168
3,44, 4.0,504
3,45, 5.0,1545
3,52, 1.0,24
3,53, 2.0,16
3,54, 3.0,55
3,55, 4.0,237
3,56, 5.0,347
3,63, 1.0,13
3,64, 2.0,16
3,65, 3.0,14
3,66, 4.0,78
3,67, 5.0,34
3,7, 1.0,6704
3,74, 1.0,11
3,75, 2.0,3
3,76, 3.0,3
3,77, 4.0,18
3,78, 5.0,83
3,8, 2.0,5940
3,85, 1.0,1
3,86, 2.0,3
3,87, 3.0,4
3,88, 4.0,4
3,89, 5.0,70
3,9, 3.0,11815
3,96, 1.0,3
3,97, 2.0,1
3,98, 3.0,1
3,10, 2.0,6473
3,107, 1.0,2
3,109, 3.0,1
3,11, 3.0,10810
3,118, 1.0,2
3,12, 4.0,24266
3,13, 5.0,62524
3,20, 1.0,2103
3,21, 2.0,1642
3,22, 3.0,1933
3,23, 4.0,4502
3,24, 5.0,11311
3,31, 1.0,379
3,32, 2.0,266
3,33, 3.0,390
3,34, 4.0,1104
3,35, 5.0,2371
3,42, 1.0,79
3,43, 2.0,87
3,44, 3.0,191
3,45, 4.0,514
3,46, 5.0,1259
3,53, 1.0,22
3,54, 2.0,27
3,55, 3.0,77
3,56, 4.0,104
3,57, 5.0,504
3,64, 1.0,12
3,65, 2.0,3
3,66, 3.0,17
3,67, 4.0,7
3,68, 5.0,247
3,75, 1.0,3
3,77, 3.0,10
3,78, 4.0,18
3,79, 5.0,68
3,8, 1.0,8098
3,87, 2.0,2
3,88, 3.0,3
3,89, 4.0,15
3,9, 2.0,6935
3,10, 1.0,8456
3,109, 2.0,2
3,11, 2.0,6255
3,12, 3.0,9618
3,13, 4.0,20672
3,14, 5.0,49115
3,21, 1.0,2012
3,22, 2.0,1162
3,23, 3.0,1693
3,24, 4.0,3902
3,25, 5.0,9586
3,32, 1.0,319
3,33, 2.0,239
3,34, 3.0,456
3,35, 4.0,885
3,36, 5.0,2733
3,43, 1.0,156
3,44, 2.0,92
3,45, 3.0,186
3,46, 4.0,396
3,47, 5.0,943
3,54, 1.0,35
3,55, 2.0,46
3,56, 3.0,52
3,57, 4.0,160
3,58, 5.0,932
3,65, 1.0,8
3,66, 2.0,18
3,67, 3.0,9
3,68, 4.0,74
3,69, 5.0,501
3,76, 1.0,5
3,77, 2.0,4
3,78, 3.0,5
3,79, 4.0,37
3,87, 1.0,3
3,88, 2.0,2
3,89, 3.0,6
3,9, 1.0,9200
3,99, 2.0,2
3,109, 1.0,5
3,11, 1.0,8461
3,12, 2.0,5697
3,13, 3.0,8350
3,14, 4.0,16674
3,15, 5.0,46301
3,22, 1.0,1513
3,23, 2.0,972
3,24, 3.0,1477
3,25, 4.0,2977
3,26, 5.0,8583
3,33, 1.0,342
3,34, 2.0,266
3,35, 3.0,325
3,36, 4.0,953
3,37, 5.0,2481
3,44, 1.0,107
3,45, 2.0,83
3,46, 3.0,148
3,47, 4.0,266
3,48, 5.0,707
3,55, 1.0,57
3,56, 2.0,43
3,57, 3.0,66
3,58, 4.0,237
3,59, 5.0,478
3,66, 1.0,30
3,67, 2.0,4
3,68, 3.0,19
3,69, 4.0,130
3,77, 1.0,6
3,78, 2.0,3
3,79, 3.0,15
3,88, 1.0,1
3,89, 2.0,4
3,99, 1.0,1
3,12, 1.0,7474
3,13, 2.0,4632
3,14, 3.0,6695
3,15, 4.0,14344
3,16, 5.0,38036
3,23, 1.0,1260
3,24, 2.0,868
3,25, 3.0,1217
3,26, 4.0,2907
3,27, 5.0,6228
3,34, 1.0,324
3,35, 2.0,169
3,36, 3.0,441
3,37, 4.0,715
3,38, 5.0,1870
3,45, 1.0,129
3,46, 2.0,61
3,47, 3.0,92
3,48, 4.0,160
3,49, 5.0,1019
3,56, 1.0,53
3,57, 2.0,44
3,58, 3.0,68
3,59, 4.0,132
3,67, 1.0,1
3,68, 2.0,6
3,69, 3.0,39
3,78, 1.0,7
3,79, 2.0,10
3,89, 1.0,5
3,13, 1.0,6651
3,14, 2.0,3876
3,15, 3.0,5820
3,16, 4.0,12818
3,17, 5.0,37679
3,24, 1.0,1045
3,25, 2.0,676
3,26, 3.0,1111
3,27, 4.0,1942
3,28, 5.0,4669
3,35, 1.0,210
3,36, 2.0,233
3,37, 3.0,307
3,38, 4.0,688
3,39, 5.0,1147
3,46, 1.0,85
3,47, 2.0,42
3,48, 3.0,44
3,49, 4.0,292
3,57, 1.0,30
3,58, 2.0,43
3,59, 3.0,68
3,68, 1.0,9
3,69, 2.0,27
3,79, 1.0,17
3,14, 1.0,5303
3,15, 2.0,3181
3,16, 3.0,5149
3,17, 4.0,11325
3,18, 5.0,29843
3,25, 1.0,837
3,26, 2.0,655
3,27, 3.0,864
3,28, 4.0,1707
3,29, 5.0,5028
3,36, 1.0,313
3,37, 2.0,162
3,38, 3.0,326
3,39, 4.0,399
3,47, 1.0,72
3,48, 2.0,26
3,49, 3.0,98
3,58, 1.0,48
3,59, 2.0,20
3,69, 1.0,34
3,15, 1.0,4739
3,16, 2.0,3002
3,17, 3.0,4659
3,18, 4.0,8981
3,19, 5.0,25807
3,26, 1.0,934
3,27, 2.0,476
3,28, 3.0,685
3,29, 4.0,1792
3,37, 1.0,227
3,38, 2.0,170
3,39, 3.0,178
3,48, 1.0,32
3,49, 2.0,49
3,59, 1.0,19
3,16, 1.0,4086
3,17, 2.0,2591
3,18, 3.0,3581
3,19, 4.0,8022
3,27, 1.0,622
3,28, 2.0,374
3,29, 3.0,722
3,38, 1.0,201
3,39, 2.0,102
3,49, 1.0,89
3,17, 1.0,3474
3,18, 2.0,2026
3,19, 3.0,3412
3,28, 1.0,504
3,29, 2.0,389
3,39, 1.0,119
3,18, 1.0,2783
3,19, 2.0,1987
3,29, 1.0,456
3,19, 1.0,2649
3,141, 5.0,4
3,174, 5.0,2
3,141, 4.0,3
3,164, 5.0,4
3,186, 5.0,4
3,241, 5.0,5
3,110, 5.0,25
3,164, 4.0,1
3,174, 3.0,1
3,186, 4.0,1
3,187, 5.0,5
3,1, 5.0,104
3,100, 5.0,22
3,110, 4.0,7
3,111, 5.0,101
3,122, 5.0,16
3,144, 5.0,2
3,174, 2.0,1
3,90, 5.0,27
3,1, 4.0,14
3,100, 4.0,6
3,101, 5.0,6
3,110, 3.0,8
3,111, 4.0,17
3,122, 4.0,6
3,144, 4.0,1
3,174, 1.0,2
3,178, 5.0,10
3,186, 2.0,1
3,2, 5.0,458
3,80, 5.0,76
3,90, 4.0,7
3,91, 5.0,31
